Report Date,14-Day Period,FIPS,Locality,PCR Testing Encounters,Positive PCR Testing Encounters,PCR Percent Positivity
12/21/2020,"December 5, 2020 to December 18, 2020",51187,Warren,1582,131,0.0828
12/21/2020,"December 5, 2020 to December 18, 2020",51191,Washington,1619,359,0.2217
12/21/2020,"December 5, 2020 to December 18, 2020",51193,Westmoreland,695,82,0.118
12/21/2020,"December 5, 2020 to December 18, 2020",51195,Wise,1830,239,0.1306
12/21/2020,"December 5, 2020 to December 18, 2020",51197,Wythe,921,181,0.1965
12/21/2020,"December 5, 2020 to December 18, 2020",51199,York,1737,201,0.1157
12/21/2020,"December 5, 2020 to December 18, 2020",51510,Alexandria,8831,759,0.0859
12/21/2020,"December 5, 2020 to December 18, 2020",51520,Bristol,486,104,0.214
12/21/2020,"December 5, 2020 to December 18, 2020",51530,Buena Vista City,244,39,0.1598
12/21/2020,"December 5, 2020 to December 18, 2020",51540,Charlottesville,9186,196,0.0213
12/21/2020,"December 5, 2020 to December 18, 2020",51550,Chesapeake,8762,1246,0.1422
12/21/2020,"December 5, 2020 to December 18, 2020",51570,Colonial Heights,1071,130,0.1214
12/21/2020,"December 5, 2020 to December 18, 2020",51580,Covington,900,245,0.2722
12/21/2020,"December 5, 2020 to December 18, 2020",51590,Danville,2936,352,0.1199
12/21/2020,"December 5, 2020 to December 18, 2020",51595,Emporia,4290,68,0.0159
12/21/2020,"December 5, 2020 to December 18, 2020",51600,Fairfax City,8,0,0
12/21/2020,"December 5, 2020 to December 18, 2020",51610,Falls Church,928,71,0.0765
12/21/2020,"December 5, 2020 to December 18, 2020",51620,Franklin City,872,66,0.0757
12/21/2020,"December 5, 2020 to December 18, 2020",51630,Fredericksburg,1658,184,0.111
12/21/2020,"December 5, 2020 to December 18, 2020",51640,Galax,642,178,0.2773
12/21/2020,"December 5, 2020 to December 18, 2020",51650,Hampton,4664,614,0.1316
12/21/2020,"December 5, 2020 to December 18, 2020",51660,Harrisonburg,2710,242,0.0893
12/21/2020,"December 5, 2020 to December 18, 2020",51670,Hopewell,1371,159,0.116
12/21/2020,"December 5, 2020 to December 18, 2020",51678,Lexington,857,135,0.1575
12/21/2020,"December 5, 2020 to December 18, 2020",51680,Lynchburg,5181,788,0.1521
12/21/2020,"December 5, 2020 to December 18, 2020",51683,Manassas City,1797,349,0.1942
12/21/2020,"December 5, 2020 to December 18, 2020",51685,Manassas Park,1797,349,0.1942
12/21/2020,"December 5, 2020 to December 18, 2020",51690,Martinsville,28,2,0.0714
12/21/2020,"December 5, 2020 to December 18, 2020",51700,Newport News,6487,796,0.1227
12/21/2020,"December 5, 2020 to December 18, 2020",51710,Norfolk,9389,1123,0.1196
12/21/2020,"December 5, 2020 to December 18, 2020",51720,Norton,204,27,0.1324
12/21/2020,"December 5, 2020 to December 18, 2020",51730,Petersburg,2476,224,0.0905
12/21/2020,"December 5, 2020 to December 18, 2020",51735,Poquoson,375,49,0.1307
12/21/2020,"December 5, 2020 to December 18, 2020",51740,Portsmouth,3569,486,0.1362
12/21/2020,"December 5, 2020 to December 18, 2020",51750,Radford,645,80,0.124
12/21/2020,"December 5, 2020 to December 18, 2020",51760,Richmond City,14391,850,0.0591
12/21/2020,"December 5, 2020 to December 18, 2020",51770,Roanoke City,11546,1563,0.1354
12/21/2020,"December 5, 2020 to December 18, 2020",51775,Salem,3903,241,0.0617
12/21/2020,"December 5, 2020 to December 18, 2020",51790,Staunton,3208,434,0.1353
12/21/2020,"December 5, 2020 to December 18, 2020",51800,Suffolk,3405,440,0.1292
12/21/2020,"December 5, 2020 to December 18, 2020",51810,Virginia Beach,16049,1958,0.122
12/21/2020,"December 5, 2020 to December 18, 2020",51820,Waynesboro,1528,243,0.159
12/21/2020,"December 5, 2020 to December 18, 2020",51830,Williamsburg,18,3,0.1667
12/21/2020,"December 5, 2020 to December 18, 2020",51840,Winchester,3917,624,0.1593
12/21/2020,,,,,,
12/28/2020,"December 12, 2020 to December 25, 2020",51001,Accomack,1018,126,0.1238
12/28/2020,"December 12, 2020 to December 25, 2020",51003,Albemarle,5238,336,0.0641
12/28/2020,"December 12, 2020 to December 25, 2020",51005,Alleghany,747,178,0.2383
12/28/2020,"December 12, 2020 to December 25, 2020",51007,Amelia,398,54,0.1357
12/28/2020,"December 12, 2020 to December 25, 2020",51009,Amherst,1639,335,0.2044
12/28/2020,"December 12, 2020 to December 25, 2020",51011,Appomattox,816,156,0.1912
12/28/2020,"December 12, 2020 to December 25, 2020",51013,Arlington,15552,1024,0.0658
12/28/2020,"December 12, 2020 to December 25, 2020",51015,Augusta,1795,400,0.2228
12/28/2020,"December 12, 2020 to December 25, 2020",51017,Bath,133,29,0.218
12/28/2020,"December 12, 2020 to December 25, 2020",51019,Bedford,3274,553,0.1689
12/28/2020,"December 12, 2020 to December 25, 2020",51021,Bland,298,54,0.1812
12/28/2020,"December 12, 2020 to December 25, 2020",51023,Botetourt,782,120,0.1535
12/28/2020,"December 12, 2020 to December 25, 2020",51025,Brunswick,2244,66,0.0294
12/28/2020,"December 12, 2020 to December 25, 2020",51027,Buchanan,373,59,0.1582
12/28/2020,"December 12, 2020 to December 25, 2020",51029,Buckingham,1501,238,0.1586
12/28/2020,"December 12, 2020 to December 25, 2020",51031,Campbell,1591,335,0.2106
12/28/2020,"December 12, 2020 to December 25, 2020",51033,Caroline,799,96,0.1202
12/28/2020,"December 12, 2020 to December 25, 2020",51035,Carroll,759,168,0.2213
12/28/2020,"December 12, 2020 to December 25, 2020",51036,Charles City,190,16,0.0842
12/28/2020,"December 12, 2020 to December 25, 2020",51037,Charlotte,394,63,0.1599
12/28/2020,"December 12, 2020 to December 25, 2020",51041,Chesterfield,13779,1610,0.1168
12/28/2020,"December 12, 2020 to December 25, 2020",51043,Clarke,525,77,0.1467
12/28/2020,"December 12, 2020 to December 25, 2020",51045,Craig,128,20,0.1563
12/28/2020,"December 12, 2020 to December 25, 2020",51047,Culpeper,1833,179,0.0977
12/28/2020,"December 12, 2020 to December 25, 2020",51049,Cumberland,221,9,0.0407
12/28/2020,"December 12, 2020 to December 25, 2020",51051,Dickenson,318,60,0.1887
12/28/2020,"December 12, 2020 to December 25, 2020",51053,Dinwiddie,505,52,0.103
12/28/2020,"December 12, 2020 to December 25, 2020",51057,Essex,423,38,0.0898
12/28/2020,"December 12, 2020 to December 25, 2020",51059,Fairfax,51193,5485,0.1071
12/28/2020,"December 12, 2020 to December 25, 2020",51061,Fauquier,1973,159,0.0806
12/28/2020,"December 12, 2020 to December 25, 2020",51063,Floyd,256,30,0.1172
12/28/2020,"December 12, 2020 to December 25, 2020",51065,Fluvanna,1149,95,0.0827
12/28/2020,"December 12, 2020 to December 25, 2020",51067,Franklin County,1258,173,0.1375
12/28/2020,"December 12, 2020 to December 25, 2020",51069,Frederick,2941,331,0.1125
12/28/2020,"December 12, 2020 to December 25, 2020",51071,Giles,595,69,0.116
12/28/2020,"December 12, 2020 to December 25, 2020",51073,Gloucester,996,109,0.1094
12/28/2020,"December 12, 2020 to December 25, 2020",51075,Goochland,751,44,0.0586
12/28/2020,"December 12, 2020 to December 25, 2020",51077,Grayson,583,78,0.1338
12/28/2020,"December 12, 2020 to December 25, 2020",51079,Greene,899,98,0.109
12/28/2020,"December 12, 2020 to December 25, 2020",51081,Greensville,2567,97,0.0378
12/28/2020,"December 12, 2020 to December 25, 2020",51083,Halifax,730,104,0.1425
12/28/2020,"December 12, 2020 to December 25, 2020",51085,Hanover,4737,460,0.0971
12/28/2020,"December 12, 2020 to December 25, 2020",51087,Henrico,18073,1570,0.0869
12/28/2020,"December 12, 2020 to December 25, 2020",51089,Henry,2168,355,0.1637
12/28/2020,"December 12, 2020 to December 25, 2020",51091,Highland,73,9,0.1233
12/28/2020,"December 12, 2020 to December 25, 2020",51093,Isle of Wight,1498,198,0.1322
12/28/2020,"December 12, 2020 to December 25, 2020",51095,James City,3048,266,0.0873
12/28/2020,"December 12, 2020 to December 25, 2020",51097,King and Queen,168,21,0.125
12/28/2020,"December 12, 2020 to December 25, 2020",51099,King George,655,66,0.1008
12/28/2020,"December 12, 2020 to December 25, 2020",51101,King William,423,50,0.1182
12/28/2020,"December 12, 2020 to December 25, 2020",51103,Lancaster,876,44,0.0502
12/28/2020,"December 12, 2020 to December 25, 2020",51105,Lee,724,139,0.192
12/28/2020,"December 12, 2020 to December 25, 2020",51107,Loudoun,14664,1726,0.1177
12/28/2020,"December 12, 2020 to December 25, 2020",51109,Louisa,1684,172,0.1021
12/28/2020,"December 12, 2020 to December 25, 2020",51111,Lunenburg,455,108,0.2374
12/28/2020,"December 12, 2020 to December 25, 2020",51113,Madison,438,24,0.0548
12/28/2020,"December 12, 2020 to December 25, 2020",51115,Mathews,224,37,0.1652
12/28/2020,"December 12, 2020 to December 25, 2020",51117,Mecklenburg,1214,82,0.0675
12/28/2020,"December 12, 2020 to December 25, 2020",51119,Middlesex,394,38,0.0964
12/28/2020,"December 12, 2020 to December 25, 2020",51121,Montgomery,4607,359,0.0779
12/28/2020,"December 12, 2020 to December 25, 2020",51125,Nelson,876,103,0.1176
12/28/2020,"December 12, 2020 to December 25, 2020",51127,New Kent,874,91,0.1041
12/28/2020,"December 12, 2020 to December 25, 2020",51131,Northampton,477,55,0.1153
12/28/2020,"December 12, 2020 to December 25, 2020",51133,Northumberland,652,56,0.0859
12/28/2020,"December 12, 2020 to December 25, 2020",51135,Nottoway,962,364,0.3784
12/28/2020,"December 12, 2020 to December 25, 2020",51137,Orange,1500,173,0.1153
12/28/2020,"December 12, 2020 to December 25, 2020",51139,Page,720,150,0.2083
12/28/2020,"December 12, 2020 to December 25, 2020",51141,Patrick,373,69,0.185
12/28/2020,"December 12, 2020 to December 25, 2020",51143,Pittsylvania,1484,226,0.1523
12/28/2020,"December 12, 2020 to December 25, 2020",51145,Powhatan,1450,225,0.1552
12/28/2020,"December 12, 2020 to December 25, 2020",51147,Prince Edward,875,139,0.1589
12/28/2020,"December 12, 2020 to December 25, 2020",51149,Prince George,849,116,0.1366
12/28/2020,"December 12, 2020 to December 25, 2020",51153,Prince William,19263,3162,0.1641
12/28/2020,"December 12, 2020 to December 25, 2020",51155,Pulaski,1281,233,0.1819
12/28/2020,"December 12, 2020 to December 25, 2020",51157,Rappahannock,145,10,0.069
12/28/2020,"December 12, 2020 to December 25, 2020",51159,Richmond County,1399,172,0.1229
12/28/2020,"December 12, 2020 to December 25, 2020",51161,Roanoke County,2748,302,0.1099
12/28/2020,"December 12, 2020 to December 25, 2020",51163,Rockbridge,908,157,0.1729
12/28/2020,"December 12, 2020 to December 25, 2020",51165,Rockingham,3721,661,0.1776
12/28/2020,"December 12, 2020 to December 25, 2020",51167,Russell,718,199,0.2772
12/28/2020,"December 12, 2020 to December 25, 2020",51169,Scott,629,137,0.2178
12/28/2020,"December 12, 2020 to December 25, 2020",51171,Shenandoah,2238,290,0.1296
12/28/2020,"December 12, 2020 to December 25, 2020",51173,Smyth,678,157,0.2316
12/28/2020,"December 12, 2020 to December 25, 2020",51175,Southampton,1865,58,0.0311
12/28/2020,"December 12, 2020 to December 25, 2020",51177,Spotsylvania,4098,525,0.1281
12/28/2020,"December 12, 2020 to December 25, 2020",51179,Stafford,4971,639,0.1285
12/28/2020,"December 12, 2020 to December 25, 2020",51181,Surry,219,34,0.1553
12/28/2020,"December 12, 2020 to December 25, 2020",51183,Sussex,788,45,0.0571
12/28/2020,"December 12, 2020 to December 25, 2020",51185,Tazewell,1656,293,0.1769
12/28/2020,"December 12, 2020 to December 25, 2020",51187,Warren,1765,166,0.0941
12/28/2020,"December 12, 2020 to December 25, 2020",51191,Washington,1793,349,0.1946
12/28/2020,"December 12, 2020 to December 25, 2020",51193,Westmoreland,619,66,0.1066
12/28/2020,"December 12, 2020 to December 25, 2020",51195,Wise,1100,279,0.2536
12/28/2020,"December 12, 2020 to December 25, 2020",51197,Wythe,869,160,0.1841
12/28/2020,"December 12, 2020 to December 25, 2020",51199,York,1900,196,0.1032
12/28/2020,"December 12, 2020 to December 25, 2020",51510,Alexandria,9377,750,0.08
12/28/2020,"December 12, 2020 to December 25, 2020",51520,Bristol,559,142,0.254
12/28/2020,"December 12, 2020 to December 25, 2020",51530,Buena Vista City,250,49,0.196
12/28/2020,"December 12, 2020 to December 25, 2020",51540,Charlottesville,6308,194,0.0308
12/28/2020,"December 12, 2020 to December 25, 2020",51550,Chesapeake,8956,1482,0.1655
12/28/2020,"December 12, 2020 to December 25, 2020",51570,Colonial Heights,1137,166,0.146
12/28/2020,"December 12, 2020 to December 25, 2020",51580,Covington,747,178,0.2383
12/28/2020,"December 12, 2020 to December 25, 2020",51590,Danville,2537,304,0.1198
12/28/2020,"December 12, 2020 to December 25, 2020",51595,Emporia,2567,97,0.0378
12/28/2020,"December 12, 2020 to December 25, 2020",51600,Fairfax City,6,1,0.1667
12/28/2020,"December 12, 2020 to December 25, 2020",51610,Falls Church,1049,79,0.0753
12/28/2020,"December 12, 2020 to December 25, 2020",51620,Franklin City,926,71,0.0767
12/28/2020,"December 12, 2020 to December 25, 2020",51630,Fredericksburg,1154,144,0.1248
12/28/2020,"December 12, 2020 to December 25, 2020",51640,Galax,602,184,0.3056
12/28/2020,"December 12, 2020 to December 25, 2020",51650,Hampton,4547,655,0.1441
12/28/2020,"December 12, 2020 to December 25, 2020",51660,Harrisonburg,3121,271,0.0868
12/28/2020,"December 12, 2020 to December 25, 2020",51670,Hopewell,1471,221,0.1502
12/28/2020,"December 12, 2020 to December 25, 2020",51678,Lexington,908,157,0.1729
12/28/2020,"December 12, 2020 to December 25, 2020",51680,Lynchburg,5830,895,0.1535
12/28/2020,"December 12, 2020 to December 25, 2020",51683,Manassas City,1870,406,0.2171
12/28/2020,"December 12, 2020 to December 25, 2020",51685,Manassas Park,1870,406,0.2171
12/28/2020,"December 12, 2020 to December 25, 2020",51690,Martinsville,22,0,0
12/28/2020,"December 12, 2020 to December 25, 2020",51700,Newport News,6367,923,0.145
12/28/2020,"December 12, 2020 to December 25, 2020",51710,Norfolk,9061,1164,0.1285
12/28/2020,"December 12, 2020 to December 25, 2020",51720,Norton,248,43,0.1734
12/28/2020,"December 12, 2020 to December 25, 2020",51730,Petersburg,2411,309,0.1282
12/28/2020,"December 12, 2020 to December 25, 2020",51735,Poquoson,383,53,0.1384
12/28/2020,"December 12, 2020 to December 25, 2020",51740,Portsmouth,3771,637,0.1689
12/28/2020,"December 12, 2020 to December 25, 2020",51750,Radford,614,65,0.1059
12/28/2020,"December 12, 2020 to December 25, 2020",51760,Richmond City,13940,847,0.0608
12/28/2020,"December 12, 2020 to December 25, 2020",51770,Roanoke City,11058,1709,0.1545
12/28/2020,"December 12, 2020 to December 25, 2020",51775,Salem,3633,190,0.0523
12/28/2020,"December 12, 2020 to December 25, 2020",51790,Staunton,3461,433,0.1251
12/28/2020,"December 12, 2020 to December 25, 2020",51800,Suffolk,3147,446,0.1417
12/28/2020,"December 12, 2020 to December 25, 2020",51810,Virginia Beach,16364,2264,0.1384
12/28/2020,"December 12, 2020 to December 25, 2020",51820,Waynesboro,1382,246,0.178
12/28/2020,"December 12, 2020 to December 25, 2020",51830,Williamsburg,16,1,0.0625
12/28/2020,"December 12, 2020 to December 25, 2020",51840,Winchester,3766,578,0.1535
12/28/2020,"November 28, 2020 to December 11, 2020",51001,Accomack,1213,149,0.1228
12/28/2020,"November 28, 2020 to December 11, 2020",51003,Albemarle,6171,310,0.0502
12/28/2020,"November 28, 2020 to December 11, 2020",51005,Alleghany,732,198,0.2705
12/28/2020,"November 28, 2020 to December 11, 2020",51007,Amelia,465,57,0.1226
12/28/2020,"November 28, 2020 to December 11, 2020",51009,Amherst,1225,231,0.1886
12/28/2020,"November 28, 2020 to December 11, 2020",51011,Appomattox,634,82,0.1293
12/28/2020,"November 28, 2020 to December 11, 2020",51013,Arlington,12178,1015,0.0833
12/28/2020,"November 28, 2020 to December 11, 2020",51015,Augusta,3101,681,0.2196
12/28/2020,"November 28, 2020 to December 11, 2020",51017,Bath,145,29,0.2
12/28/2020,"November 28, 2020 to December 11, 2020",51019,Bedford,2593,391,0.1508
12/28/2020,"November 28, 2020 to December 11, 2020",51021,Bland,803,137,0.1706
12/28/2020,"November 28, 2020 to December 11, 2020",51023,Botetourt,827,101,0.1221
12/28/2020,"November 28, 2020 to December 11, 2020",51025,Brunswick,934,44,0.0471
12/28/2020,"November 28, 2020 to December 11, 2020",51027,Buchanan,308,79,0.2565
12/28/2020,"November 28, 2020 to December 11, 2020",51029,Buckingham,1125,212,0.1884
12/28/2020,"November 28, 2020 to December 11, 2020",51031,Campbell,1320,218,0.1652
12/28/2020,"November 28, 2020 to December 11, 2020",51033,Caroline,824,78,0.0947
12/28/2020,"November 28, 2020 to December 11, 2020",51035,Carroll,773,200,0.2587
12/28/2020,"November 28, 2020 to December 11, 2020",51036,Charles City,213,23,0.108
12/28/2020,"November 28, 2020 to December 11, 2020",51037,Charlotte,459,25,0.0545
12/28/2020,"November 28, 2020 to December 11, 2020",51041,Chesterfield,13241,1270,0.0959
12/28/2020,"November 28, 2020 to December 11, 2020",51043,Clarke,525,58,0.1105
12/28/2020,"November 28, 2020 to December 11, 2020",51045,Craig,105,19,0.181
12/28/2020,"November 28, 2020 to December 11, 2020",51047,Culpeper,1979,185,0.0935
12/28/2020,"November 28, 2020 to December 11, 2020",51049,Cumberland,223,13,0.0583
12/28/2020,"November 28, 2020 to December 11, 2020",51051,Dickenson,484,86,0.1777
12/28/2020,"November 28, 2020 to December 11, 2020",51053,Dinwiddie,469,39,0.0832
12/28/2020,"November 28, 2020 to December 11, 2020",51057,Essex,525,28,0.0533
12/28/2020,"November 28, 2020 to December 11, 2020",51059,Fairfax,46443,5333,0.1148
12/28/2020,"November 28, 2020 to December 11, 2020",51061,Fauquier,1662,118,0.071
12/28/2020,"November 28, 2020 to December 11, 2020",51063,Floyd,253,28,0.1107
12/28/2020,"November 28, 2020 to December 11, 2020",51065,Fluvanna,1816,100,0.0551
12/28/2020,"November 28, 2020 to December 11, 2020",51067,Franklin County,1142,193,0.169
12/28/2020,"November 28, 2020 to December 11, 2020",51069,Frederick,3247,372,0.1146
12/28/2020,"November 28, 2020 to December 11, 2020",51071,Giles,632,80,0.1266
12/28/2020,"November 28, 2020 to December 11, 2020",51073,Gloucester,993,76,0.0765
12/28/2020,"November 28, 2020 to December 11, 2020",51075,Goochland,640,45,0.0703
12/28/2020,"November 28, 2020 to December 11, 2020",51077,Grayson,520,66,0.1269
12/28/2020,"November 28, 2020 to December 11, 2020",51079,Greene,877,61,0.0696
12/28/2020,"November 28, 2020 to December 11, 2020",51081,Greensville,3948,56,0.0142
12/28/2020,"November 28, 2020 to December 11, 2020",51083,Halifax,861,74,0.0859
12/28/2020,"November 28, 2020 to December 11, 2020",51085,Hanover,4191,440,0.105
12/28/2020,"November 28, 2020 to December 11, 2020",51087,Henrico,17505,1489,0.0851
12/28/2020,"November 28, 2020 to December 11, 2020",51089,Henry,2230,382,0.1713
12/28/2020,"November 28, 2020 to December 11, 2020",51091,Highland,57,4,0.0702
12/28/2020,"November 28, 2020 to December 11, 2020",51093,Isle of Wight,1505,129,0.0857
12/28/2020,"November 28, 2020 to December 11, 2020",51095,James City,2620,235,0.0897
12/28/2020,"November 28, 2020 to December 11, 2020",51097,King and Queen,151,11,0.0728
12/28/2020,"November 28, 2020 to December 11, 2020",51099,King George,882,91,0.1032
12/28/2020,"November 28, 2020 to December 11, 2020",51101,King William,492,40,0.0813
12/28/2020,"November 28, 2020 to December 11, 2020",51103,Lancaster,810,34,0.042
12/28/2020,"November 28, 2020 to December 11, 2020",51105,Lee,744,146,0.1962
12/28/2020,"November 28, 2020 to December 11, 2020",51107,Loudoun,14066,1704,0.1211
12/28/2020,"November 28, 2020 to December 11, 2020",51109,Louisa,1668,136,0.0815
12/28/2020,"November 28, 2020 to December 11, 2020",51111,Lunenburg,1230,27,0.022
12/28/2020,"November 28, 2020 to December 11, 2020",51113,Madison,520,28,0.0538
12/28/2020,"November 28, 2020 to December 11, 2020",51115,Mathews,255,29,0.1137
12/28/2020,"November 28, 2020 to December 11, 2020",51117,Mecklenburg,1303,98,0.0752
12/28/2020,"November 28, 2020 to December 11, 2020",51119,Middlesex,384,23,0.0599
12/28/2020,"November 28, 2020 to December 11, 2020",51121,Montgomery,4876,358,0.0734
12/28/2020,"November 28, 2020 to December 11, 2020",51125,Nelson,646,80,0.1238
12/28/2020,"November 28, 2020 to December 11, 2020",51127,New Kent,865,69,0.0798
12/28/2020,"November 28, 2020 to December 11, 2020",51131,Northampton,334,23,0.0689
12/28/2020,"November 28, 2020 to December 11, 2020",51133,Northumberland,526,32,0.0608
12/28/2020,"November 28, 2020 to December 11, 2020",51135,Nottoway,2175,346,0.1591
12/28/2020,"November 28, 2020 to December 11, 2020",51137,Orange,2052,137,0.0668
12/28/2020,"November 28, 2020 to December 11, 2020",51139,Page,858,120,0.1399
12/28/2020,"November 28, 2020 to December 11, 2020",51141,Patrick,456,96,0.2105
12/28/2020,"November 28, 2020 to December 11, 2020",51143,Pittsylvania,1501,234,0.1559
12/28/2020,"November 28, 2020 to December 11, 2020",51145,Powhatan,1464,151,0.1031
12/28/2020,"November 28, 2020 to December 11, 2020",51147,Prince Edward,1222,47,0.0385
12/28/2020,"November 28, 2020 to December 11, 2020",51149,Prince George,758,103,0.1359
12/28/2020,"November 28, 2020 to December 11, 2020",51153,Prince William,18373,2919,0.1589
12/28/2020,"November 28, 2020 to December 11, 2020",51155,Pulaski,1337,292,0.2184
12/28/2020,"November 28, 2020 to December 11, 2020",51157,Rappahannock,110,12,0.1091
12/28/2020,"November 28, 2020 to December 11, 2020",51159,Richmond County,627,108,0.1722
12/28/2020,"November 28, 2020 to December 11, 2020",51161,Roanoke County,2598,283,0.1089
12/28/2020,"November 28, 2020 to December 11, 2020",51163,Rockbridge,672,118,0.1756
12/28/2020,"November 28, 2020 to December 11, 2020",51165,Rockingham,3327,550,0.1653
12/28/2020,"November 28, 2020 to December 11, 2020",51167,Russell,592,185,0.3125
12/28/2020,"November 28, 2020 to December 11, 2020",51169,Scott,544,141,0.2592
12/28/2020,"November 28, 2020 to December 11, 2020",51171,Shenandoah,2712,285,0.1051
12/28/2020,"November 28, 2020 to December 11, 2020",51173,Smyth,767,192,0.2503
12/28/2020,"November 28, 2020 to December 11, 2020",51175,Southampton,631,43,0.0681
12/28/2020,"November 28, 2020 to December 11, 2020",51177,Spotsylvania,3898,437,0.1121
12/28/2020,"November 28, 2020 to December 11, 2020",51179,Stafford,4867,660,0.1356
12/28/2020,"November 28, 2020 to December 11, 2020",51181,Surry,203,19,0.0936
12/28/2020,"November 28, 2020 to December 11, 2020",51183,Sussex,273,21,0.0769
12/28/2020,"November 28, 2020 to December 11, 2020",51185,Tazewell,2460,441,0.1793
12/28/2020,"November 28, 2020 to December 11, 2020",51187,Warren,1754,157,0.0895
12/28/2020,"November 28, 2020 to December 11, 2020",51191,Washington,1522,385,0.253
12/28/2020,"November 28, 2020 to December 11, 2020",51193,Westmoreland,616,93,0.151
12/28/2020,"November 28, 2020 to December 11, 2020",51195,Wise,1715,179,0.1044
12/28/2020,"November 28, 2020 to December 11, 2020",51197,Wythe,884,206,0.233
12/28/2020,"November 28, 2020 to December 11, 2020",51199,York,1438,174,0.121
12/28/2020,"November 28, 2020 to December 11, 2020",51510,Alexandria,8396,748,0.0891
12/28/2020,"November 28, 2020 to December 11, 2020",51520,Bristol,436,94,0.2156
12/28/2020,"November 28, 2020 to December 11, 2020",51530,Buena Vista City,213,47,0.2207
12/28/2020,"November 28, 2020 to December 11, 2020",51540,Charlottesville,9526,212,0.0223
12/28/2020,"November 28, 2020 to December 11, 2020",51550,Chesapeake,7902,1045,0.1322
12/28/2020,"November 28, 2020 to December 11, 2020",51570,Colonial Heights,972,124,0.1276
12/28/2020,"November 28, 2020 to December 11, 2020",51580,Covington,732,198,0.2705
12/28/2020,"November 28, 2020 to December 11, 2020",51590,Danville,2975,375,0.1261
12/28/2020,"November 28, 2020 to December 11, 2020",51595,Emporia,3948,56,0.0142
12/28/2020,"November 28, 2020 to December 11, 2020",51600,Fairfax City,9,1,0.1111
12/28/2020,"November 28, 2020 to December 11, 2020",51610,Falls Church,798,67,0.084
12/28/2020,"November 28, 2020 to December 11, 2020",51620,Franklin City,789,48,0.0608
12/28/2020,"November 28, 2020 to December 11, 2020",51630,Fredericksburg,1508,159,0.1054
12/28/2020,"November 28, 2020 to December 11, 2020",51640,Galax,596,167,0.2802
12/28/2020,"November 28, 2020 to December 11, 2020",51650,Hampton,4360,555,0.1273
12/28/2020,"November 28, 2020 to December 11, 2020",51660,Harrisonburg,1984,178,0.0897
12/28/2020,"November 28, 2020 to December 11, 2020",51670,Hopewell,1205,112,0.0929
12/28/2020,"November 28, 2020 to December 11, 2020",51678,Lexington,672,118,0.1756
12/28/2020,"November 28, 2020 to December 11, 2020",51680,Lynchburg,4523,690,0.1526
12/28/2020,"November 28, 2020 to December 11, 2020",51683,Manassas City,1688,327,0.1937
12/28/2020,"November 28, 2020 to December 11, 2020",51685,Manassas Park,1688,327,0.1937
12/28/2020,"November 28, 2020 to December 11, 2020",51690,Martinsville,30,5,0.1667
12/28/2020,"November 28, 2020 to December 11, 2020",51700,Newport News,5852,628,0.1073
12/28/2020,"November 28, 2020 to December 11, 2020",51710,Norfolk,9165,1002,0.1093
12/28/2020,"November 28, 2020 to December 11, 2020",51720,Norton,144,24,0.1667
12/28/2020,"November 28, 2020 to December 11, 2020",51730,Petersburg,2235,167,0.0747
12/28/2020,"November 28, 2020 to December 11, 2020",51735,Poquoson,357,50,0.1401
12/28/2020,"November 28, 2020 to December 11, 2020",51740,Portsmouth,3290,344,0.1046
12/28/2020,"November 28, 2020 to December 11, 2020",51750,Radford,625,95,0.152
12/28/2020,"November 28, 2020 to December 11, 2020",51760,Richmond City,13407,735,0.0548
12/28/2020,"November 28, 2020 to December 11, 2020",51770,Roanoke City,11871,1477,0.1244
12/28/2020,"November 28, 2020 to December 11, 2020",51775,Salem,3997,343,0.0858
12/28/2020,"November 28, 2020 to December 11, 2020",51790,Staunton,3355,453,0.135
12/28/2020,"November 28, 2020 to December 11, 2020",51800,Suffolk,3070,374,0.1218
12/28/2020,"November 28, 2020 to December 11, 2020",51810,Virginia Beach,14860,1603,0.1079
12/28/2020,"November 28, 2020 to December 11, 2020",51820,Waynesboro,1510,246,0.1629
12/28/2020,"November 28, 2020 to December 11, 2020",51830,Williamsburg,17,2,0.1176
12/28/2020,"November 28, 2020 to December 11, 2020",51840,Winchester,4111,680,0.1654
01/04/2021,"December 5, 2020 to December 18, 2020",51001,Accomack,1255,147,0.1171
01/04/2021,"December 5, 2020 to December 18, 2020",51003,Albemarle,5956,332,0.0557
01/04/2021,"December 5, 2020 to December 18, 2020",51005,Alleghany,918,254,0.2767
01/04/2021,"December 5, 2020 to December 18, 2020",51007,Amelia,465,55,0.1183
01/04/2021,"December 5, 2020 to December 18, 2020",51009,Amherst,1492,325,0.2178
01/04/2021,"December 5, 2020 to December 18, 2020",51011,Appomattox,756,127,0.168
01/04/2021,"December 5, 2020 to December 18, 2020",51013,Arlington,13725,999,0.0728
01/04/2021,"December 5, 2020 to December 18, 2020",51015,Augusta,3203,680,0.2123
01/04/2021,"December 5, 2020 to December 18, 2020",51017,Bath,162,27,0.1667
01/04/2021,"December 5, 2020 to December 18, 2020",51019,Bedford,3168,514,0.1622
01/04/2021,"December 5, 2020 to December 18, 2020",51021,Bland,372,61,0.164
01/04/2021,"December 5, 2020 to December 18, 2020",51023,Botetourt,839,127,0.1514
01/04/2021,"December 5, 2020 to December 18, 2020",51025,Brunswick,1922,49,0.0255
