FIPS,District,Region,Value,Class,Measure,Week
NULL,Alleghany,Southwest,0,Correctional,OBFacility,3/14/2020
NULL,Alleghany,Southwest,0,Correctional,OBFacility,3/28/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,1/11/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,1/18/2020
NULL,Three Rivers,Eastern,0,LTCF,OBFacility,1/18/2020
NULL,Three Rivers,Eastern,0,LTCF,OBFacility,1/25/2020
NULL,Three Rivers,Eastern,0,LTCF,OBFacility,2/8/2020
NULL,Three Rivers,Eastern,0,LTCF,OBFacility,2/29/2020
NULL,Three Rivers,Eastern,0,LTCF,OBFacility,3/21/2020
NULL,Three Rivers,Eastern,0,LTCF,OBFacility,4/4/2020
NULL,Three Rivers,Eastern,0,Not Reported,OBFacility,1/18/2020
NULL,Three Rivers,Eastern,0,Not Reported,OBFacility,2/1/2020
NULL,Three Rivers,Eastern,0,Not Reported,OBFacility,2/8/2020
NULL,Three Rivers,Eastern,0,Not Reported,OBFacility,2/22/2020
NULL,Three Rivers,Eastern,0,Not Reported,OBFacility,2/29/2020
NULL,Three Rivers,Eastern,0,Not Reported,OBFacility,3/14/2020
NULL,Three Rivers,Eastern,0,Not Reported,OBFacility,4/4/2020
NULL,Three Rivers,Eastern,0,Other,OBFacility,1/4/2020
NULL,Three Rivers,Eastern,0,Other,OBFacility,1/25/2020
NULL,Three Rivers,Eastern,0,Other,OBFacility,2/8/2020
NULL,Three Rivers,Eastern,0,Other,OBFacility,2/15/2020
NULL,Three Rivers,Eastern,0,Other,OBFacility,2/29/2020
NULL,Three Rivers,Eastern,0,Other,OBFacility,3/7/2020
NULL,Three Rivers,Eastern,0,Other,OBFacility,3/21/2020
NULL,Three Rivers,Eastern,0,Outpatient,OBFacility,1/4/2020
NULL,Three Rivers,Eastern,0,Outpatient,OBFacility,1/25/2020
NULL,Three Rivers,Eastern,0,Outpatient,OBFacility,2/8/2020
NULL,Three Rivers,Eastern,0,Outpatient,OBFacility,2/15/2020
NULL,Three Rivers,Eastern,0,Outpatient,OBFacility,2/29/2020
NULL,Three Rivers,Eastern,0,Outpatient,OBFacility,3/7/2020
NULL,Three Rivers,Eastern,0,Outpatient,OBFacility,3/21/2020
NULL,Three Rivers,Eastern,1,Correctional,OBFacility,4/4/2020
NULL,Virginia Beach,Eastern,0,Acute Care,OBFacility,1/11/2020
NULL,Virginia Beach,Eastern,0,Acute Care,OBFacility,2/1/2020
NULL,Virginia Beach,Eastern,0,Acute Care,OBFacility,2/15/2020
NULL,Virginia Beach,Eastern,0,Acute Care,OBFacility,2/22/2020
NULL,Virginia Beach,Eastern,0,Acute Care,OBFacility,3/7/2020
NULL,Virginia Beach,Eastern,0,Acute Care,OBFacility,3/14/2020
NULL,Virginia Beach,Eastern,0,Acute Care,OBFacility,3/28/2020
NULL,Virginia Beach,Eastern,0,Business/Workplace,OBFacility,1/11/2020
NULL,Virginia Beach,Eastern,0,Business/Workplace,OBFacility,2/1/2020
NULL,Virginia Beach,Eastern,0,Business/Workplace,OBFacility,2/15/2020
NULL,Virginia Beach,Eastern,0,Business/Workplace,OBFacility,2/22/2020
NULL,Virginia Beach,Eastern,0,Business/Workplace,OBFacility,3/7/2020
NULL,Virginia Beach,Eastern,0,Business/Workplace,OBFacility,3/14/2020
NULL,Virginia Beach,Eastern,0,Business/Workplace,OBFacility,3/28/2020
NULL,Virginia Beach,Eastern,0,College / University,OBFacility,1/4/2020
NULL,Virginia Beach,Eastern,0,College / University,OBFacility,1/18/2020
NULL,Virginia Beach,Eastern,0,College / University,OBFacility,1/25/2020
NULL,Virginia Beach,Eastern,0,College / University,OBFacility,2/8/2020
NULL,Virginia Beach,Eastern,0,College / University,OBFacility,2/29/2020
NULL,Virginia Beach,Eastern,0,College / University,OBFacility,3/21/2020
NULL,Virginia Beach,Eastern,0,College / University,OBFacility,4/4/2020
NULL,Virginia Beach,Eastern,0,Correctional,OBFacility,1/11/2020
NULL,Virginia Beach,Eastern,0,Correctional,OBFacility,2/1/2020
NULL,Virginia Beach,Eastern,0,Correctional,OBFacility,2/22/2020
NULL,Virginia Beach,Eastern,0,Correctional,OBFacility,3/7/2020
NULL,Virginia Beach,Eastern,0,Correctional,OBFacility,3/14/2020
NULL,Virginia Beach,Eastern,0,Correctional,OBFacility,3/28/2020
NULL,Virginia Beach,Eastern,0,Correctional,OBFacility,4/4/2020
NULL,Virginia Beach,Eastern,0,LTCF,OBFacility,1/11/2020
NULL,Virginia Beach,Eastern,0,LTCF,OBFacility,1/18/2020
NULL,Virginia Beach,Eastern,0,LTCF,OBFacility,2/1/2020
NULL,Virginia Beach,Eastern,0,LTCF,OBFacility,2/22/2020
NULL,Virginia Beach,Eastern,0,LTCF,OBFacility,3/14/2020
NULL,Virginia Beach,Eastern,0,LTCF,OBFacility,3/28/2020
NULL,Virginia Beach,Eastern,0,LTCF,OBFacility,4/4/2020
NULL,Virginia Beach,Eastern,0,Not Reported,OBFacility,1/4/2020
NULL,Virginia Beach,Eastern,0,Not Reported,OBFacility,1/18/2020
NULL,Virginia Beach,Eastern,0,Not Reported,OBFacility,2/8/2020
NULL,Virginia Beach,Eastern,0,Not Reported,OBFacility,2/29/2020
NULL,Virginia Beach,Eastern,0,Not Reported,OBFacility,3/14/2020
NULL,Virginia Beach,Eastern,0,Not Reported,OBFacility,3/21/2020
NULL,Virginia Beach,Eastern,0,Not Reported,OBFacility,4/4/2020
NULL,Virginia Beach,Eastern,0,Other,OBFacility,1/18/2020
NULL,Virginia Beach,Eastern,0,Other,OBFacility,2/1/2020
NULL,Virginia Beach,Eastern,0,Other,OBFacility,2/8/2020
NULL,Virginia Beach,Eastern,0,Other,OBFacility,2/22/2020
NULL,Virginia Beach,Eastern,0,Other,OBFacility,2/29/2020
NULL,Virginia Beach,Eastern,0,Other,OBFacility,3/14/2020
NULL,Virginia Beach,Eastern,0,Other,OBFacility,4/4/2020
NULL,Virginia Beach,Eastern,0,Outpatient,OBFacility,1/18/2020
NULL,Virginia Beach,Eastern,0,Outpatient,OBFacility,2/1/2020
NULL,Virginia Beach,Eastern,0,Outpatient,OBFacility,2/8/2020
NULL,Virginia Beach,Eastern,0,Outpatient,OBFacility,2/22/2020
NULL,Virginia Beach,Eastern,0,Outpatient,OBFacility,2/29/2020
NULL,Virginia Beach,Eastern,0,Outpatient,OBFacility,3/14/2020
NULL,Virginia Beach,Eastern,0,Outpatient,OBFacility,4/4/2020
NULL,Virginia Beach,Eastern,1,LTCF,OBFacility,4/4/2020
NULL,West Piedmont,Southwest,0,Acute Care,OBFacility,1/4/2020
NULL,West Piedmont,Southwest,0,Acute Care,OBFacility,1/18/2020
NULL,West Piedmont,Southwest,0,Acute Care,OBFacility,1/25/2020
NULL,West Piedmont,Southwest,0,Acute Care,OBFacility,2/8/2020
NULL,West Piedmont,Southwest,0,Acute Care,OBFacility,2/29/2020
NULL,West Piedmont,Southwest,0,Acute Care,OBFacility,3/21/2020
NULL,West Piedmont,Southwest,0,Acute Care,OBFacility,4/4/2020
NULL,West Piedmont,Southwest,0,Business/Workplace,OBFacility,1/11/2020
NULL,West Piedmont,Southwest,0,Business/Workplace,OBFacility,2/1/2020
NULL,West Piedmont,Southwest,0,Business/Workplace,OBFacility,2/15/2020
NULL,West Piedmont,Southwest,0,Business/Workplace,OBFacility,2/22/2020
NULL,West Piedmont,Southwest,0,Business/Workplace,OBFacility,3/7/2020
NULL,West Piedmont,Southwest,0,Business/Workplace,OBFacility,3/14/2020
NULL,West Piedmont,Southwest,0,Business/Workplace,OBFacility,3/28/2020
NULL,West Piedmont,Southwest,0,College / University,OBFacility,1/11/2020
NULL,West Piedmont,Southwest,0,College / University,OBFacility,2/1/2020
NULL,West Piedmont,Southwest,0,College / University,OBFacility,2/15/2020
NULL,West Piedmont,Southwest,0,College / University,OBFacility,2/22/2020
NULL,West Piedmont,Southwest,0,College / University,OBFacility,3/7/2020
NULL,West Piedmont,Southwest,0,College / University,OBFacility,3/14/2020
NULL,West Piedmont,Southwest,0,College / University,OBFacility,3/28/2020
NULL,West Piedmont,Southwest,0,Correctional,OBFacility,1/4/2020
NULL,West Piedmont,Southwest,0,Correctional,OBFacility,1/18/2020
NULL,West Piedmont,Southwest,0,Correctional,OBFacility,1/25/2020
NULL,West Piedmont,Southwest,0,Correctional,OBFacility,2/8/2020
NULL,West Piedmont,Southwest,0,Correctional,OBFacility,2/15/2020
NULL,West Piedmont,Southwest,0,Correctional,OBFacility,2/29/2020
NULL,West Piedmont,Southwest,0,Correctional,OBFacility,3/21/2020
NULL,West Piedmont,Southwest,0,LTCF,OBFacility,1/4/2020
NULL,West Piedmont,Southwest,0,LTCF,OBFacility,1/25/2020
NULL,West Piedmont,Southwest,0,LTCF,OBFacility,2/8/2020
NULL,West Piedmont,Southwest,0,LTCF,OBFacility,2/15/2020
NULL,West Piedmont,Southwest,0,LTCF,OBFacility,2/29/2020
NULL,West Piedmont,Southwest,0,LTCF,OBFacility,3/7/2020
NULL,West Piedmont,Southwest,0,LTCF,OBFacility,3/21/2020
NULL,West Piedmont,Southwest,0,Not Reported,OBFacility,1/11/2020
NULL,West Piedmont,Southwest,0,Not Reported,OBFacility,1/25/2020
NULL,West Piedmont,Southwest,0,Not Reported,OBFacility,2/1/2020
NULL,West Piedmont,Southwest,0,Not Reported,OBFacility,2/15/2020
NULL,West Piedmont,Southwest,0,Not Reported,OBFacility,2/22/2020
NULL,West Piedmont,Southwest,0,Not Reported,OBFacility,3/7/2020
NULL,West Piedmont,Southwest,0,Not Reported,OBFacility,3/28/2020
NULL,West Piedmont,Southwest,0,Other,OBFacility,1/18/2020
NULL,West Piedmont,Southwest,0,Other,OBFacility,2/1/2020
NULL,West Piedmont,Southwest,0,Other,OBFacility,2/8/2020
NULL,West Piedmont,Southwest,0,Other,OBFacility,2/22/2020
NULL,West Piedmont,Southwest,0,Other,OBFacility,2/29/2020
NULL,West Piedmont,Southwest,0,Other,OBFacility,3/14/2020
NULL,West Piedmont,Southwest,0,Other,OBFacility,4/4/2020
NULL,West Piedmont,Southwest,0,Outpatient,OBFacility,1/18/2020
NULL,West Piedmont,Southwest,0,Outpatient,OBFacility,2/1/2020
NULL,West Piedmont,Southwest,0,Outpatient,OBFacility,2/8/2020
NULL,West Piedmont,Southwest,0,Outpatient,OBFacility,2/22/2020
NULL,West Piedmont,Southwest,0,Outpatient,OBFacility,2/29/2020
NULL,West Piedmont,Southwest,0,Outpatient,OBFacility,3/14/2020
NULL,West Piedmont,Southwest,0,Outpatient,OBFacility,4/4/2020
NULL,Western Tidewater,Eastern,0,Acute Care,OBFacility,1/4/2020
NULL,Western Tidewater,Eastern,0,Acute Care,OBFacility,1/18/2020
NULL,Western Tidewater,Eastern,0,Acute Care,OBFacility,1/25/2020
NULL,Western Tidewater,Eastern,0,Acute Care,OBFacility,2/8/2020
NULL,Western Tidewater,Eastern,0,Acute Care,OBFacility,2/15/2020
NULL,Western Tidewater,Eastern,0,Acute Care,OBFacility,2/29/2020
NULL,Western Tidewater,Eastern,0,Acute Care,OBFacility,3/21/2020
NULL,Western Tidewater,Eastern,0,Business/Workplace,OBFacility,1/4/2020
NULL,Western Tidewater,Eastern,0,Business/Workplace,OBFacility,1/18/2020
NULL,Western Tidewater,Eastern,0,Business/Workplace,OBFacility,1/25/2020
NULL,Western Tidewater,Eastern,0,Business/Workplace,OBFacility,2/8/2020
NULL,Western Tidewater,Eastern,0,Business/Workplace,OBFacility,2/15/2020
NULL,Western Tidewater,Eastern,0,Business/Workplace,OBFacility,2/29/2020
NULL,Western Tidewater,Eastern,0,Business/Workplace,OBFacility,3/21/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,1/4/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,1/18/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,1/25/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,2/1/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,2/22/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,3/7/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,3/14/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,3/28/2020
NULL,Western Tidewater,Eastern,0,College / University,OBFacility,4/4/2020
NULL,Western Tidewater,Eastern,0,Correctional,OBFacility,1/4/2020
NULL,Western Tidewater,Eastern,0,Correctional,OBFacility,1/25/2020
NULL,Western Tidewater,Eastern,0,Correctional,OBFacility,2/8/2020
NULL,Western Tidewater,Eastern,0,Correctional,OBFacility,2/15/2020
NULL,Western Tidewater,Eastern,0,Correctional,OBFacility,2/29/2020
NULL,Western Tidewater,Eastern,0,Correctional,OBFacility,3/7/2020
NULL,Western Tidewater,Eastern,0,Correctional,OBFacility,3/21/2020
NULL,Western Tidewater,Eastern,0,LTCF,OBFacility,1/11/2020
NULL,Western Tidewater,Eastern,0,LTCF,OBFacility,1/18/2020
NULL,Western Tidewater,Eastern,0,LTCF,OBFacility,2/1/2020
NULL,Western Tidewater,Eastern,0,LTCF,OBFacility,2/8/2020
NULL,Western Tidewater,Eastern,0,LTCF,OBFacility,2/22/2020
NULL,Western Tidewater,Eastern,0,LTCF,OBFacility,3/14/2020
NULL,Western Tidewater,Eastern,0,LTCF,OBFacility,4/4/2020
NULL,Western Tidewater,Eastern,0,Not Reported,OBFacility,1/4/2020
NULL,Western Tidewater,Eastern,0,Not Reported,OBFacility,1/18/2020
NULL,Western Tidewater,Eastern,0,Not Reported,OBFacility,1/25/2020
NULL,Western Tidewater,Eastern,0,Not Reported,OBFacility,2/8/2020
NULL,Western Tidewater,Eastern,0,Not Reported,OBFacility,2/29/2020
NULL,Western Tidewater,Eastern,0,Not Reported,OBFacility,3/21/2020
NULL,Western Tidewater,Eastern,0,Not Reported,OBFacility,4/4/2020
NULL,Western Tidewater,Eastern,0,Other,OBFacility,1/4/2020
NULL,Western Tidewater,Eastern,0,Other,OBFacility,1/11/2020
NULL,Western Tidewater,Eastern,0,Other,OBFacility,1/25/2020
NULL,Western Tidewater,Eastern,0,Other,OBFacility,2/1/2020
NULL,Western Tidewater,Eastern,0,Other,OBFacility,2/15/2020
NULL,Western Tidewater,Eastern,0,Other,OBFacility,3/7/2020
NULL,Western Tidewater,Eastern,0,Other,OBFacility,3/28/2020
NULL,Western Tidewater,Eastern,0,Outpatient,OBFacility,1/4/2020
NULL,Western Tidewater,Eastern,0,Outpatient,OBFacility,1/11/2020
NULL,Western Tidewater,Eastern,0,Outpatient,OBFacility,1/25/2020
NULL,Western Tidewater,Eastern,0,Outpatient,OBFacility,2/1/2020
NULL,Western Tidewater,Eastern,0,Outpatient,OBFacility,2/15/2020
NULL,Western Tidewater,Eastern,0,Outpatient,OBFacility,3/7/2020
NULL,Western Tidewater,Eastern,0,Outpatient,OBFacility,3/28/2020
NULL,Western Tidewater,Eastern,1,LTCF,OBFacility,4/4/2020
51003,Thomas Jefferson,Northwest,34,NULL,Cases,NULL
51011,Central Virginia,Southwest,1,NULL,Cases,NULL
51015,Central Shenandoah,Northwest,9,NULL,Cases,NULL
51027,Cumberland Plateau,Southwest,0,NULL,Cases,NULL
51031,Central Virginia,Southwest,2,NULL,Cases,NULL
51033,Rappahannock,Northwest,1,NULL,Cases,NULL
51035,Mount Rogers,Southwest,1,NULL,Cases,NULL
51036,Chickahominy,Central,4,NULL,Cases,NULL
51041,Chesterfield,Central,108,NULL,Cases,NULL
51045,Alleghany,Southwest,0,NULL,Cases,NULL
51049,Piedmont,Central,2,NULL,Cases,NULL
51057,Three Rivers,Eastern,0,NULL,Cases,NULL
51059,Fairfax,Northern,488,NULL,Cases,NULL
51061,Rappahannock Rapidan,Northwest,11,NULL,Cases,NULL
51065,Thomas Jefferson,Northwest,9,NULL,Cases,NULL
51071,New River,Southwest,1,NULL,Cases,NULL
51081,Crater,Central,4,NULL,Cases,NULL
51087,Henrico,Central,207,NULL,Cases,NULL
51095,Peninsula,Eastern,118,NULL,Cases,NULL
51097,Three Rivers,Eastern,1,NULL,Cases,NULL
51099,Rappahannock,Northwest,10,NULL,Cases,NULL
51107,Loudoun,Northern,188,NULL,Cases,NULL
51111,Piedmont,Central,0,NULL,Cases,NULL
51113,Rappahannock Rapidan,Northwest,4,NULL,Cases,NULL
51115,Three Rivers,Eastern,2,NULL,Cases,NULL
51117,Southside,Central,12,NULL,Cases,NULL
51119,Three Rivers,Eastern,0,NULL,Cases,NULL
51125,Thomas Jefferson,Northwest,2,NULL,Cases,NULL
51139,Lord Fairfax,Northwest,2,NULL,Cases,NULL
51141,West Piedmont,Southwest,0,NULL,Cases,NULL
51147,Piedmont,Central,3,NULL,Cases,NULL
51153,Prince William,Northern,193,NULL,Cases,NULL
51157,Rappahannock Rapidan,Northwest,0,NULL,Cases,NULL
51159,Three Rivers,Eastern,1,NULL,Cases,NULL
51161,Alleghany,Southwest,5,NULL,Cases,NULL
51167,Cumberland Plateau,Southwest,1,NULL,Cases,NULL
51175,Western Tidewater,Eastern,5,NULL,Cases,NULL
51179,Rappahannock,Northwest,43,NULL,Cases,NULL
51183,Crater,Central,4,NULL,Cases,NULL
51187,Lord Fairfax,Northwest,5,NULL,Cases,NULL
51191,Mount Rogers,Southwest,5,NULL,Cases,NULL
NULL,Alleghany,Southwest,0,LTCF,OBFacility,2/1/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,2/22/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,3/14/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,3/28/2020
NULL,Alleghany,Southwest,0,LTCF,OBFacility,4/4/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,1/4/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,1/18/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,2/8/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,2/29/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,3/14/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,3/21/2020
NULL,Alleghany,Southwest,0,Not Reported,OBFacility,4/4/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,1/4/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,1/11/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,1/25/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,2/15/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,3/7/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,3/21/2020
NULL,Alleghany,Southwest,0,Other,OBFacility,3/28/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,1/4/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,1/11/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,1/25/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,2/15/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,3/7/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,3/21/2020
NULL,Alleghany,Southwest,0,Outpatient,OBFacility,3/28/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,1/4/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,1/18/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,2/8/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,2/29/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,3/14/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,3/21/2020
NULL,Arlington,Northern,0,Acute Care,OBFacility,4/4/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,1/4/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,1/18/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,2/8/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,2/29/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,3/14/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,3/21/2020
NULL,Arlington,Northern,0,Business/Workplace,OBFacility,4/4/2020
NULL,Arlington,Northern,0,College / University,OBFacility,1/4/2020
NULL,Arlington,Northern,0,College / University,OBFacility,1/18/2020
NULL,Arlington,Northern,0,College / University,OBFacility,2/8/2020
NULL,Arlington,Northern,0,College / University,OBFacility,2/29/2020
NULL,Arlington,Northern,0,College / University,OBFacility,3/14/2020
NULL,Arlington,Northern,0,College / University,OBFacility,3/21/2020
NULL,Arlington,Northern,0,College / University,OBFacility,4/4/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,1/11/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,2/1/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,2/15/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,2/22/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,3/7/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,3/14/2020
NULL,Arlington,Northern,0,Correctional,OBFacility,3/28/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,1/11/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,2/1/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,2/22/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,3/7/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,3/14/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,3/28/2020
NULL,Arlington,Northern,0,LTCF,OBFacility,4/4/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,1/18/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,2/8/2020
51193,Three Rivers,Eastern,3,NULL,Cases,NULL
51195,Lenowisco,Southwest,1,NULL,Cases,NULL
51199,Peninsula,Eastern,21,NULL,Cases,NULL
51520,Mount Rogers,Southwest,1,NULL,Cases,NULL
51530,Central Shenandoah,Northwest,4,NULL,Cases,NULL
51540,Thomas Jefferson,Northwest,22,NULL,Cases,NULL
51570,Chesterfield,Central,0,NULL,Cases,NULL
51590,Pittsylvania-Danville,Southwest,13,NULL,Cases,NULL
51595,Crater,Central,2,NULL,Cases,NULL
51610,Fairfax,Northern,0,NULL,Cases,NULL
51620,Western Tidewater,Eastern,4,NULL,Cases,NULL
51660,Central Shenandoah,Northwest,27,NULL,Cases,NULL
51678,Central Shenandoah,Northwest,3,NULL,Cases,NULL
51690,West Piedmont,Southwest,0,NULL,Cases,NULL
51710,Norfolk,Eastern,60,NULL,Cases,NULL
51720,Lenowisco,Southwest,0,NULL,Cases,NULL
51750,New River,Southwest,1,NULL,Cases,NULL
51760,Richmond,Central,105,NULL,Cases,NULL
51770,Roanoke,Southwest,11,NULL,Cases,NULL
51775,Alleghany,Southwest,1,NULL,Cases,NULL
51800,Western Tidewater,Eastern,28,NULL,Cases,NULL
51820,Central Shenandoah,Northwest,3,NULL,Cases,NULL
51840,Lord Fairfax,Northwest,13,NULL,Cases,NULL
NULL,Arlington,Northern,0,Not Reported,OBFacility,2/22/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,2/29/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,3/14/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,3/21/2020
NULL,Arlington,Northern,0,Not Reported,OBFacility,4/4/2020
NULL,Arlington,Northern,0,Other,OBFacility,1/4/2020
NULL,Arlington,Northern,0,Other,OBFacility,1/25/2020
NULL,Arlington,Northern,0,Other,OBFacility,2/15/2020
NULL,Arlington,Northern,0,Other,OBFacility,2/29/2020
NULL,Arlington,Northern,0,Other,OBFacility,3/7/2020
NULL,Arlington,Northern,0,Other,OBFacility,3/21/2020
NULL,Arlington,Northern,0,Other,OBFacility,3/28/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,1/4/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,1/25/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,2/15/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,2/29/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,3/7/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,3/21/2020
NULL,Arlington,Northern,0,Outpatient,OBFacility,3/28/2020
NULL,Arlington,Northern,1,Business/Workplace,OBFacility,4/4/2020
NULL,Arlington,Northern,1,LTCF,OBFacility,3/28/2020
NULL,Arlington,Northern,1,LTCF,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,1/4/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,1/11/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,1/25/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,2/1/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,2/15/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,3/7/2020
NULL,Central Shenandoah,Northwest,0,Acute Care,OBFacility,3/28/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,1/18/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,2/8/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,2/22/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,2/29/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,3/14/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,3/21/2020
NULL,Central Shenandoah,Northwest,0,Business/Workplace,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,1/18/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,2/8/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,2/22/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,2/29/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,3/14/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,3/21/2020
NULL,Central Shenandoah,Northwest,0,College / University,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,1/11/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,1/25/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,2/1/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,2/15/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,2/22/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,3/7/2020
NULL,Central Shenandoah,Northwest,0,Correctional,OBFacility,3/28/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,1/11/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,2/1/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,2/15/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,2/22/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,3/7/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,3/14/2020
NULL,Central Shenandoah,Northwest,0,LTCF,OBFacility,3/28/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,1/18/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,2/1/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,2/8/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,2/22/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,2/29/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,3/14/2020
NULL,Central Shenandoah,Northwest,0,Not Reported,OBFacility,4/4/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,1/4/2020
NULL,Central Shenandoah,Northwest,0,Other,OBFacility,1/25/2020
