"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/05/2021,51077,Grayson,"Mount Rogers",Hospitals,Moderna,1,2
01/22/2021,51145,Powhatan,Chesterfield,Hospitals,Pfizer,2,1
12/18/2020,51051,Dickenson,"Cumberland Plateau",Hospitals,Pfizer,1,10
01/31/2021,51107,Loudoun,Loudoun,"Federal LTCF Program",Pfizer,1,8
01/15/2021,51173,Smyth,"Mount Rogers","Other Community Health Providers",Pfizer,1,25
12/18/2020,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
01/24/2021,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,1,1
01/19/2021,51177,Spotsylvania,Rappahannock,"Federal LTCF Program",Pfizer,2,22
01/08/2021,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,1,40
01/20/2021,51025,Brunswick,Southside,"Medical Practices",Moderna,1,1
01/28/2021,51131,Northampton,"Eastern Shore","Medical Practices",Pfizer,1,33
02/08/2021,51163,Rockbridge,"Central Shenandoah",Hospitals,Moderna,1,1
01/23/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,1,1
01/15/2021,51023,Botetourt,Alleghany,Hospitals,Pfizer,1,17
01/21/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,2
01/30/2021,51085,Hanover,Chickahominy,"Medical Practices",Moderna,1,23
01/20/2021,51001,Accomack,"Eastern Shore",Hospitals,Moderna,1,11
02/03/2021,51840,Winchester,"Lord Fairfax","Medical Practices",Moderna,1,1
01/09/2021,51073,Gloucester,"Three Rivers","Medical Practices",Pfizer,2,1
01/14/2021,51159,"Richmond County","Three Rivers",Hospitals,Pfizer,1,11
01/05/2021,51089,Henry,"West Piedmont",Hospitals,Moderna,1,4
01/06/2021,51003,Albemarle,"Blue Ridge","Federal LTCF Program",Pfizer,1,35
01/25/2021,51001,Accomack,"Eastern Shore",Hospitals,Pfizer,2,1
02/05/2021,51735,Poquoson,Peninsula,"Local Health Departments",Moderna,1,7
01/22/2021,51540,Charlottesville,"Blue Ridge","Local Health Departments",Pfizer,1,17
01/15/2021,"Out of State","Out of State","Out of State",Pharmacies,Moderna,1,1
01/18/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,1
01/15/2021,51810,"Virginia Beach","Virginia Beach","Other Community Health Providers",Moderna,1,2
02/09/2021,51720,Norton,Lenowisco,"Local Health Departments",Moderna,2,13
02/03/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,12
01/22/2021,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,2,4
01/04/2021,51007,Amelia,Piedmont,"Local Health Departments",Moderna,1,1
01/26/2021,51157,Rappahannock,"Rappahannock Rapidan",Pharmacies,Moderna,1,3
02/03/2021,51015,Augusta,"Central Shenandoah","Medical Practices",Moderna,1,1
01/19/2021,51109,Louisa,"Blue Ridge",Hospitals,Moderna,1,10
02/03/2021,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,1,20
01/19/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,1
01/26/2021,51133,Northumberland,"Three Rivers","Medical Practices",Moderna,1,13
01/20/2021,51033,Caroline,Rappahannock,"Other Community Health Providers",Moderna,1,1
12/31/2020,51067,"Franklin County","West Piedmont",Hospitals,Pfizer,1,1
01/14/2021,51800,Suffolk,"Western Tidewater","Local Health Departments",Moderna,1,88
02/05/2021,51149,"Prince George",Crater,Hospitals,Pfizer,2,1
01/12/2021,51165,Rockingham,"Central Shenandoah","Federal LTCF Program",Pfizer,1,5
01/13/2021,51169,Scott,Lenowisco,"Medical Practices",Moderna,1,2
02/05/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,1,12
01/07/2021,51197,Wythe,"Mount Rogers","Local Health Departments",Moderna,1,54
01/26/2021,51095,"James City",Peninsula,"Local Health Departments",Moderna,2,3
02/06/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,2,1
01/16/2021,51089,Henry,"West Piedmont",Hospitals,Pfizer,2,1
01/09/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,1
01/28/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,2,2
02/08/2021,51095,"James City",Peninsula,"Local Health Departments",Moderna,1,46
01/12/2021,51590,Danville,Pittsylvania-Danville,"Local Health Departments",Moderna,1,11
01/17/2021,51137,Orange,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,19
02/05/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,1
02/04/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,2
02/05/2021,51167,Russell,"Cumberland Plateau",Hospitals,Moderna,2,10
02/06/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,1
02/03/2021,51179,Stafford,Rappahannock,"Other Community Health Providers",Pfizer,2,1
01/28/2021,51161,"Roanoke County",Alleghany,Pharmacies,Moderna,1,62
01/21/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,1
02/04/2021,51187,Warren,"Lord Fairfax","Other Community Health Providers",Moderna,1,1
01/11/2021,51167,Russell,"Cumberland Plateau",Hospitals,Moderna,1,2
02/03/2021,51181,Surry,Crater,"Medical Practices",Moderna,1,3
01/28/2021,51590,Danville,Pittsylvania-Danville,Pharmacies,Moderna,1,1
01/24/2021,51041,Chesterfield,Chesterfield,"Federal LTCF Program",Pfizer,1,76
02/04/2021,51059,Fairfax,Fairfax,Hospitals,Pfizer,2,873
01/28/2021,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Moderna,2,13
01/21/2021,51153,"Prince William","Prince William","Other Community Health Providers",Pfizer,2,1
01/23/2021,51087,Henrico,Henrico,"Local Health Departments",Pfizer,1,2
01/20/2021,51169,Scott,Lenowisco,"Medical Practices",Pfizer,1,1
01/22/2021,51740,Portsmouth,Portsmouth,Pharmacies,Moderna,1,2
01/14/2021,51031,Campbell,"Central Virginia","Medical Practices",Moderna,1,1
01/29/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,2,7
01/01/2021,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,1,1
01/26/2021,51153,"Prince William","Prince William",Pharmacies,Moderna,1,70
01/20/2021,51570,"Colonial Heights",Chesterfield,"Local Health Departments",Pfizer,1,1
02/04/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,2,1
02/04/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,8
01/14/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,1
01/29/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
01/19/2021,51047,Culpeper,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,4
01/27/2021,51031,Campbell,"Central Virginia",Hospitals,Moderna,2,4
01/22/2021,51550,Chesapeake,Chesapeake,"Local Health Departments",Pfizer,1,6
02/02/2021,51127,"New Kent",Chickahominy,Hospitals,Pfizer,1,3
12/28/2020,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,5
01/30/2021,51093,"Isle of Wight","Western Tidewater","Local Health Departments",Moderna,1,7
12/28/2020,51051,Dickenson,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,1
01/19/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,34
12/17/2020,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,1,3
02/05/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,1,2
01/26/2021,51183,Sussex,Crater,"Local Health Departments",Pfizer,1,1
01/14/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,1,23
12/29/2020,51157,Rappahannock,"Rappahannock Rapidan","Local Health Departments",Moderna,1,2
12/30/2020,51620,"Franklin City","Western Tidewater","Local Health Departments",Moderna,1,4
01/25/2021,51191,Washington,"Mount Rogers","Federal LTCF Program",Pfizer,1,13
01/16/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,23
01/18/2021,51031,Campbell,"Central Virginia",Hospitals,Pfizer,1,13
02/09/2021,51023,Botetourt,Alleghany,Hospitals,Pfizer,2,4
01/31/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,2,2
01/15/2021,51041,Chesterfield,Chesterfield,Hospitals,Moderna,1,150
02/05/2021,51590,Danville,Pittsylvania-Danville,"Other Community Health Providers",Moderna,1,2
12/31/2020,51620,"Franklin City","Western Tidewater",Hospitals,Pfizer,1,1
01/19/2021,51193,Westmoreland,"Three Rivers","Federal LTCF Program",Pfizer,1,19
01/08/2021,51147,"Prince Edward",Piedmont,Pharmacies,Moderna,1,1
02/02/2021,51175,Southampton,"Western Tidewater","Local Health Departments",Moderna,1,37
02/08/2021,51735,Poquoson,Peninsula,"Other Community Health Providers",Pfizer,2,1
01/22/2021,51101,"King William","Three Rivers","Medical Practices",Moderna,1,5
01/15/2021,51720,Norton,Lenowisco,"Local Health Departments",Moderna,1,21
02/01/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Moderna,2,5
01/01/2021,51121,Montgomery,"New River","Other Community Health Providers",Moderna,1,1
01/27/2021,51081,Greensville,Crater,Hospitals,Moderna,2,7
01/20/2021,51117,Mecklenburg,Southside,"Federal LTCF Program",Pfizer,1,3
02/06/2021,51650,Hampton,Hampton,"Local Health Departments",Moderna,1,14
01/30/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,1
01/13/2021,51167,Russell,"Cumberland Plateau",Hospitals,Pfizer,2,12
02/06/2021,51053,Dinwiddie,Crater,Pharmacies,Moderna,1,1
02/04/2021,51063,Floyd,"New River","Local Health Departments",Moderna,1,1
01/27/2021,51510,Alexandria,Alexandria,"Local Health Departments",Moderna,2,27
01/09/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,22
02/01/2021,51570,"Colonial Heights",Chesterfield,"Other Community Health Providers",Moderna,2,1
01/27/2021,51033,Caroline,Rappahannock,"Local Health Departments",Moderna,2,7
01/19/2021,51105,Lee,Lenowisco,"Local Health Departments",Moderna,1,9
01/18/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Pfizer,1,39
12/30/2020,51191,Washington,"Mount Rogers","Medical Practices",Pfizer,1,6
02/07/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,53
02/06/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,1,4
01/26/2021,51037,Charlotte,Piedmont,Hospitals,Pfizer,2,4
01/11/2021,51710,Norfolk,Norfolk,Hospitals,Pfizer,1,120
02/09/2021,"Out of State","Out of State","Out of State",Pharmacies,Moderna,2,3
01/27/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,16
01/18/2021,51165,Rockingham,"Central Shenandoah","Federal LTCF Program",Pfizer,1,45
02/09/2021,51021,Bland,"Mount Rogers",Pharmacies,Moderna,1,1
02/05/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,3
01/26/2021,51013,Arlington,Arlington,"Medical Practices",Pfizer,1,7
01/30/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Moderna,1,59
01/13/2021,51133,Northumberland,"Three Rivers","Other Community Health Providers",Moderna,1,4
01/23/2021,51510,Alexandria,Alexandria,Hospitals,Moderna,1,13
02/01/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Moderna,1,1
12/28/2020,51810,"Virginia Beach","Virginia Beach",Hospitals,Moderna,1,14
01/26/2021,51700,"Newport News",Peninsula,"Local Health Departments",Pfizer,1,2
01/17/2021,51510,Alexandria,Alexandria,Hospitals,Pfizer,2,13
02/05/2021,51085,Hanover,Chickahominy,"Other Community Health Providers",Pfizer,2,5
01/29/2021,51095,"James City",Peninsula,Pharmacies,Moderna,1,9
01/04/2021,51610,"Falls Church",Fairfax,Hospitals,Pfizer,1,4
02/08/2021,51013,Arlington,Arlington,"Medical Practices",Pfizer,2,1
01/23/2021,51013,Arlington,Arlington,"Other Community Health Providers",Pfizer,1,1
01/25/2021,51193,Westmoreland,"Three Rivers","Medical Practices",Moderna,1,7
01/28/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,13
01/22/2021,51007,Amelia,Piedmont,"Other Community Health Providers",Pfizer,1,1
01/21/2021,51033,Caroline,Rappahannock,"Federal LTCF Program",Pfizer,1,1
12/31/2020,51069,Frederick,"Lord Fairfax","Local Health Departments",Moderna,1,10
01/08/2021,51045,Craig,Alleghany,"Medical Practices",Moderna,1,4
12/31/2020,51013,Arlington,Arlington,"Federal LTCF Program",Pfizer,1,19
01/09/2021,51059,Fairfax,Fairfax,"Medical Practices",Pfizer,2,69
01/08/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,1
12/20/2020,51121,Montgomery,"New River",Hospitals,Pfizer,1,26
01/29/2021,51019,Bedford,"Central Virginia","Medical Practices",Moderna,1,61
01/17/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,1,2
12/21/2020,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Pfizer,1,1
01/20/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,1
01/08/2021,51085,Hanover,Chickahominy,Pharmacies,Moderna,1,31
12/20/2020,51051,Dickenson,"Cumberland Plateau","Medical Practices",Pfizer,1,1
01/28/2021,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,1,140
02/01/2021,51683,"Manassas City","Prince William","Federal LTCF Program",Pfizer,2,3
02/04/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Moderna,2,19
02/09/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,2,638
01/08/2021,51840,Winchester,"Lord Fairfax",Pharmacies,Moderna,1,1
01/20/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,2,1
01/30/2021,51183,Sussex,Crater,Hospitals,Pfizer,1,1
01/06/2021,51167,Russell,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,4
02/05/2021,51101,"King William","Three Rivers",Pharmacies,Moderna,1,3
01/21/2021,51810,"Virginia Beach","Virginia Beach","Other Community Health Providers",Moderna,1,60
02/05/2021,51003,Albemarle,"Blue Ridge",Hospitals,Moderna,2,2
01/15/2021,51027,Buchanan,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,98
01/18/2021,51029,Buckingham,Piedmont,"Federal LTCF Program",Pfizer,2,6
01/12/2021,51530,"Buena Vista City","Central Shenandoah","Local Health Departments",Moderna,1,1
01/04/2021,51139,Page,"Lord Fairfax","Local Health Departments",Moderna,1,1
02/04/2021,51009,Amherst,"Central Virginia","Medical Practices",Pfizer,1,10
02/05/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,6
01/25/2021,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Moderna,1,1
01/07/2021,51101,"King William","Three Rivers","Medical Practices",Pfizer,2,1
02/02/2021,51101,"King William","Three Rivers","Federal LTCF Program",Pfizer,2,6
01/07/2021,51179,Stafford,Rappahannock,"Local Health Departments",Moderna,1,41
01/26/2021,51061,Fauquier,"Rappahannock Rapidan",Pharmacies,Moderna,1,43
01/19/2021,51191,Washington,"Mount Rogers","Medical Practices",Moderna,1,2
01/06/2021,51079,Greene,"Blue Ridge","Other Community Health Providers",Pfizer,1,17
02/02/2021,51650,Hampton,Hampton,Hospitals,Moderna,1,1
01/15/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,4
01/15/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,6
12/31/2020,51570,"Colonial Heights",Chesterfield,"Local Health Departments",Moderna,1,2
01/25/2021,51059,Fairfax,Fairfax,Hospitals,Pfizer,1,1
02/01/2021,51101,"King William","Three Rivers","Federal LTCF Program",Pfizer,1,2
02/02/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Moderna,2,1
12/20/2020,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,1,2
01/12/2021,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,2,22
01/26/2021,51117,Mecklenburg,Southside,"Medical Practices",Moderna,1,60
02/04/2021,51137,Orange,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,3
01/16/2021,51183,Sussex,Crater,"Local Health Departments",Moderna,1,7
02/02/2021,51683,"Manassas City","Prince William",Pharmacies,Moderna,1,15
02/09/2021,51770,"Roanoke City",Roanoke,Pharmacies,Moderna,1,1
01/19/2021,51067,"Franklin County","West Piedmont","Other Community Health Providers",Moderna,1,1
01/04/2021,51001,Accomack,"Eastern Shore","Federal LTCF Program",Pfizer,1,94
01/05/2021,51019,Bedford,"Central Virginia",Hospitals,Moderna,1,36
01/23/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,1
01/23/2021,51093,"Isle of Wight","Western Tidewater","Medical Practices",Moderna,1,36
02/02/2021,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Moderna,1,54
01/20/2021,51125,Nelson,"Blue Ridge","Medical Practices",Moderna,1,2
02/02/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,2,25
01/29/2021,51007,Amelia,Piedmont,Hospitals,Moderna,1,7
01/28/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
01/19/2021,51037,Charlotte,Piedmont,Hospitals,Moderna,1,2
02/09/2021,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Moderna,2,1
01/26/2021,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Moderna,2,4
02/03/2021,"Not Reported","Not Reported","Not Reported",Pharmacies,Moderna,1,40
01/14/2021,51065,Fluvanna,"Blue Ridge","Federal LTCF Program",Pfizer,1,3
01/16/2021,51019,Bedford,"Central Virginia",Hospitals,Pfizer,2,12
01/08/2021,51015,Augusta,"Central Shenandoah",Pharmacies,Moderna,1,2
02/05/2021,51145,Powhatan,Chesterfield,Hospitals,Pfizer,2,7
01/22/2021,51097,"King and Queen","Three Rivers","Local Health Departments",Moderna,1,6
01/20/2021,51049,Cumberland,Piedmont,"Local Health Departments",Moderna,1,20
01/19/2021,51680,Lynchburg,"Central Virginia",Pharmacies,Moderna,1,25
02/08/2021,51087,Henrico,Henrico,Pharmacies,Moderna,1,16
02/07/2021,51003,Albemarle,"Blue Ridge",Hospitals,Pfizer,1,1
01/21/2021,51077,Grayson,"Mount Rogers","Other Community Health Providers",Pfizer,1,1
02/02/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,2
01/12/2021,51199,York,Peninsula,"Medical Practices",Moderna,1,2
01/03/2021,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,1,1
01/20/2021,51041,Chesterfield,Chesterfield,"Federal LTCF Program",Pfizer,2,37
01/11/2021,51770,"Roanoke City",Roanoke,Pharmacies,Moderna,1,1
02/06/2021,51135,Nottoway,Piedmont,Pharmacies,Moderna,1,2
01/16/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,4
01/20/2021,51570,"Colonial Heights",Chesterfield,Hospitals,Moderna,1,5
01/04/2021,51145,Powhatan,Chesterfield,"Local Health Departments",Moderna,1,1
01/06/2021,51810,"Virginia Beach","Virginia Beach","Other Community Health Providers",Pfizer,2,3
01/06/2021,51191,Washington,"Mount Rogers",Hospitals,Pfizer,1,57
01/29/2021,51590,Danville,Pittsylvania-Danville,"Other Community Health Providers",Moderna,1,7
02/02/2021,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,2,31
01/13/2021,51683,"Manassas City","Prince William",Hospitals,Moderna,1,1
01/06/2021,51061,Fauquier,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,1
02/08/2021,51177,Spotsylvania,Rappahannock,Hospitals,Moderna,1,4
01/19/2021,51197,Wythe,"Mount Rogers",Pharmacies,Moderna,1,5
02/08/2021,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,2,17
01/26/2021,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,1,5
01/07/2021,51670,Hopewell,Crater,"Federal LTCF Program",Pfizer,1,5
01/20/2021,51111,Lunenburg,Piedmont,"Other Community Health Providers",Moderna,2,1
01/21/2021,51089,Henry,"West Piedmont","Other Community Health Providers",Pfizer,1,1
01/14/2021,51013,Arlington,Arlington,Hospitals,Pfizer,1,249
01/27/2021,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,2
01/12/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,2
02/02/2021,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,2,6
01/25/2021,51710,Norfolk,Norfolk,"Other Community Health Providers",Pfizer,2,1
01/05/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,1
01/09/2021,51011,Appomattox,"Central Virginia","Medical Practices",Moderna,1,2
01/10/2021,51101,"King William","Three Rivers",Hospitals,Pfizer,2,1
01/18/2021,51163,Rockbridge,"Central Shenandoah","Local Health Departments",Moderna,1,1
01/10/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,2,3
02/01/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,12
02/04/2021,51735,Poquoson,Peninsula,"Other Community Health Providers",Pfizer,1,1
02/04/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,4
01/24/2021,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,1,5
01/14/2021,51117,Mecklenburg,Southside,Hospitals,Moderna,1,4
01/07/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,3
01/20/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,4
02/04/2021,51840,Winchester,"Lord Fairfax","Other Community Health Providers",Pfizer,1,2
01/15/2021,51700,"Newport News",Peninsula,"Local Health Departments",Moderna,1,104
01/12/2021,51117,Mecklenburg,Southside,Hospitals,Pfizer,2,22
01/20/2021,51069,Frederick,"Lord Fairfax",Hospitals,Moderna,1,2
01/15/2021,51145,Powhatan,Chesterfield,Hospitals,Pfizer,2,1
01/15/2021,51013,Arlington,Arlington,"Medical Practices",Moderna,1,43
12/28/2020,51187,Warren,"Lord Fairfax","Local Health Departments",Moderna,1,5
02/03/2021,51093,"Isle of Wight","Western Tidewater","Federal LTCF Program",Moderna,1,1
01/06/2021,51191,Washington,"Mount Rogers","Medical Practices",Pfizer,1,1
01/26/2021,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,2,35
01/20/2021,51007,Amelia,Piedmont,Hospitals,Pfizer,1,2
01/27/2021,51181,Surry,Crater,"Medical Practices",Pfizer,1,2
01/26/2021,51187,Warren,"Lord Fairfax","Other Community Health Providers",Moderna,1,4
12/30/2020,51680,Lynchburg,"Central Virginia",Hospitals,Moderna,1,8
02/04/2021,51183,Sussex,Crater,"Local Health Departments",Moderna,1,4
01/21/2021,51077,Grayson,"Mount Rogers",Hospitals,Pfizer,2,1
01/29/2021,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,1
02/04/2021,51019,Bedford,"Central Virginia",Hospitals,Pfizer,2,42
01/21/2021,51143,Pittsylvania,Pittsylvania-Danville,"Local Health Departments",Moderna,1,35
02/03/2021,51075,Goochland,Chickahominy,Hospitals,Pfizer,2,1
02/05/2021,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Pfizer,2,5
12/31/2020,51121,Montgomery,"New River","Other Community Health Providers",Moderna,1,1
01/16/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,1
01/18/2021,51683,"Manassas City","Prince William","Medical Practices",Moderna,1,8
02/05/2021,51191,Washington,"Mount Rogers","Federal LTCF Program",Pfizer,1,92
02/03/2021,51510,Alexandria,Alexandria,"Local Health Departments",Moderna,2,38
02/03/2021,51760,"Richmond City",Richmond,"Local Health Departments",Pfizer,1,106
02/06/2021,51179,Stafford,Rappahannock,Pharmacies,Moderna,1,2
02/03/2021,51195,Wise,Lenowisco,Hospitals,Pfizer,1,18
01/03/2021,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,1,1
01/26/2021,51125,Nelson,"Blue Ridge","Local Health Departments",Pfizer,1,4
01/11/2021,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,1,2
02/04/2021,51093,"Isle of Wight","Western Tidewater","Local Health Departments",Moderna,1,28
01/11/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,2,40
01/06/2021,51107,Loudoun,Loudoun,"Federal LTCF Program",Pfizer,1,11
01/05/2021,51127,"New Kent",Chickahominy,"Local Health Departments",Moderna,1,9
01/22/2021,51069,Frederick,"Lord Fairfax",Hospitals,Pfizer,2,3
02/02/2021,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,2,4
01/06/2021,51145,Powhatan,Chesterfield,Hospitals,Moderna,1,1
01/25/2021,51097,"King and Queen","Three Rivers",Hospitals,Moderna,2,1
01/11/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,6
02/05/2021,51139,Page,"Lord Fairfax",Hospitals,Pfizer,2,110
01/18/2021,51099,"King George",Rappahannock,"Other Community Health Providers",Moderna,1,1
01/29/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,1,13
01/21/2021,51089,Henry,"West Piedmont",Hospitals,Pfizer,2,4
12/22/2020,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,1,50
01/26/2021,51800,Suffolk,"Western Tidewater",Hospitals,Moderna,1,5
01/15/2021,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,2,11
01/27/2021,51075,Goochland,Chickahominy,"Medical Practices",Pfizer,1,1
01/25/2021,51009,Amherst,"Central Virginia","Other Community Health Providers",Pfizer,1,1
01/13/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,1,17
01/28/2021,51185,Tazewell,"Cumberland Plateau","Local Health Departments",Moderna,2,40
01/27/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,14
01/26/2021,51179,Stafford,Rappahannock,"Medical Practices",Moderna,2,3
01/21/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
12/22/2020,51057,Essex,"Three Rivers",Hospitals,Pfizer,1,27
01/14/2021,51019,Bedford,"Central Virginia","Other Community Health Providers",Pfizer,1,3
02/01/2021,51800,Suffolk,"Western Tidewater",Hospitals,Pfizer,2,22
01/06/2021,51177,Spotsylvania,Rappahannock,"Medical Practices",Moderna,1,2
01/06/2021,51177,Spotsylvania,Rappahannock,Hospitals,Moderna,1,3
02/06/2021,51540,Charlottesville,"Blue Ridge","Local Health Departments",Moderna,2,36
02/06/2021,51089,Henry,"West Piedmont","Federal LTCF Program",Pfizer,2,2
02/03/2021,51145,Powhatan,Chesterfield,Hospitals,Pfizer,2,4
12/18/2020,51119,Middlesex,"Three Rivers",Hospitals,Pfizer,1,6
02/09/2021,51171,Shenandoah,"Lord Fairfax",Hospitals,Moderna,2,2
02/07/2021,51135,Nottoway,Piedmont,"Federal LTCF Program",Pfizer,1,13
02/01/2021,51195,Wise,Lenowisco,"Other Community Health Providers",Pfizer,2,3
01/11/2021,51195,Wise,Lenowisco,"Federal LTCF Program",Pfizer,1,1
01/04/2021,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,2,21
01/11/2021,51810,"Virginia Beach","Virginia Beach","Local Health Departments",Moderna,1,14
01/23/2021,51107,Loudoun,Loudoun,"Other Community Health Providers",Pfizer,2,1
01/28/2021,51037,Charlotte,Piedmont,Hospitals,Pfizer,2,1
02/02/2021,51191,Washington,"Mount Rogers",Hospitals,Moderna,2,21
01/16/2021,51131,Northampton,"Eastern Shore","Other Community Health Providers",Moderna,1,1
02/06/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Moderna,2,28
