"Report Date",FIPS,Locality,"VDH Health District","Total Cases",Hospitalizations,Deaths
2020-05-29,51820,Waynesboro,"Central Shenandoah",41,2,0
2020-05-29,51830,Williamsburg,Peninsula,44,10,4
2020-05-29,51840,Winchester,"Lord Fairfax",176,11,2
2020-05-30,51001,Accomack,"Eastern Shore",863,48,12
2020-05-30,51003,Albemarle,"Thomas Jefferson",187,19,8
2020-05-30,51005,Alleghany,Alleghany,20,4,2
2020-05-30,51007,Amelia,Piedmont,25,8,1
2020-05-30,51009,Amherst,"Central Virginia",27,3,0
2020-05-30,51011,Appomattox,"Central Virginia",31,1,0
2020-05-30,51013,Arlington,Arlington,2107,371,113
2020-05-30,51015,Augusta,"Central Shenandoah",109,2,1
2020-05-30,51017,Bath,"Central Shenandoah",0,0,0
2020-05-30,51019,Bedford,"Central Virginia",51,2,2
2020-05-30,51021,Bland,"Mount Rogers",0,0,0
2020-05-30,51023,Botetourt,Alleghany,32,9,4
2020-05-30,51025,Brunswick,Southside,25,6,1
2020-05-30,51027,Buchanan,"Cumberland Plateau",18,0,0
2020-05-30,51029,Buckingham,Piedmont,456,16,3
2020-05-30,51031,Campbell,"Central Virginia",18,4,1
2020-05-30,51033,Caroline,Rappahannock,64,5,2
2020-05-30,51035,Carroll,"Mount Rogers",91,3,1
2020-05-30,51036,"Charles City",Chickahominy,27,10,1
2020-05-30,51037,Charlotte,Piedmont,23,4,0
2020-05-30,51041,Chesterfield,Chesterfield,1461,78,35
2020-05-30,51043,Clarke,"Lord Fairfax",25,3,0
2020-05-30,51045,Craig,Alleghany,5,0,0
2020-05-30,51047,Culpeper,"Rappahannock Rapidan",674,46,6
2020-05-30,51049,Cumberland,Piedmont,37,4,0
2020-05-30,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-05-30,51053,Dinwiddie,Crater,77,12,0
2020-05-30,51057,Essex,"Three Rivers",46,4,0
2020-05-30,51059,Fairfax,Fairfax,10906,1300,383
2020-05-30,51061,Fauquier,"Rappahannock Rapidan",312,21,6
2020-05-30,51063,Floyd,"New River",6,2,0
2020-05-30,51065,Fluvanna,"Thomas Jefferson",91,23,6
2020-05-30,51067,"Franklin County","West Piedmont",36,4,1
2020-05-30,51069,Frederick,"Lord Fairfax",344,22,4
2020-05-30,51071,Giles,"New River",5,0,0
2020-05-30,51073,Gloucester,"Three Rivers",31,8,1
2020-05-30,51075,Goochland,Chickahominy,96,18,6
2020-05-30,51077,Grayson,"Mount Rogers",37,4,0
2020-05-30,51079,Greene,"Thomas Jefferson",34,4,1
2020-05-30,51081,Greensville,Crater,73,14,7
2020-05-30,51083,Halifax,Southside,30,3,0
2020-05-30,51085,Hanover,Chickahominy,322,50,24
2020-05-30,51087,Henrico,Henrico,1754,201,133
2020-05-30,51089,Henry,"West Piedmont",104,9,3
2020-05-30,51091,Highland,"Central Shenandoah",3,0,0
2020-05-30,51093,"Isle of Wight","Western Tidewater",128,12,3
2020-05-30,51095,"James City",Peninsula,202,54,15
2020-05-30,51097,"King and Queen","Three Rivers",10,2,1
2020-05-30,51099,"King George",Rappahannock,65,14,4
2020-05-30,51101,"King William","Three Rivers",30,3,0
2020-05-30,51103,Lancaster,"Three Rivers",10,1,0
2020-05-30,51105,Lee,Lenowisco,9,1,0
2020-05-30,51107,Loudoun,Loudoun,2529,162,62
2020-05-30,51109,Louisa,"Thomas Jefferson",78,9,1
2020-05-30,51111,Lunenburg,Piedmont,13,0,0
2020-05-30,51113,Madison,"Rappahannock Rapidan",40,3,1
2020-05-30,51115,Mathews,"Three Rivers",5,2,0
2020-05-30,51117,Mecklenburg,Southside,217,29,21
2020-05-30,51119,Middlesex,"Three Rivers",15,1,0
2020-05-30,51121,Montgomery,"New River",73,9,1
2020-05-30,51125,Nelson,"Thomas Jefferson",17,0,0
2020-05-30,51127,"New Kent",Chickahominy,36,6,1
2020-05-30,51131,Northampton,"Eastern Shore",230,27,20
2020-05-30,51133,Northumberland,"Three Rivers",25,0,1
2020-05-30,51135,Nottoway,Piedmont,28,5,0
2020-05-30,51137,Orange,"Rappahannock Rapidan",101,7,1
2020-05-30,51139,Page,"Lord Fairfax",219,24,21
2020-05-30,51141,Patrick,"West Piedmont",18,0,0
2020-05-30,51143,Pittsylvania,Pittsylvania-Danville,40,13,1
2020-05-30,51145,Powhatan,Chesterfield,32,0,0
2020-05-30,51147,"Prince Edward",Piedmont,134,10,2
2020-05-30,51149,"Prince George",Crater,126,6,0
2020-05-30,51153,"Prince William","Prince William",5412,460,104
2020-05-30,51155,Pulaski,"New River",19,4,0
2020-05-30,51157,Rappahannock,"Rappahannock Rapidan",13,1,0
2020-05-30,51159,"Richmond County","Three Rivers",275,9,4
2020-05-30,51161,"Roanoke County",Alleghany,104,8,7
2020-05-30,51163,Rockbridge,"Central Shenandoah",18,0,0
2020-05-30,51165,Rockingham,"Central Shenandoah",511,53,6
2020-05-30,51167,Russell,"Cumberland Plateau",8,2,0
2020-05-30,51169,Scott,Lenowisco,7,2,2
2020-05-30,51171,Shenandoah,"Lord Fairfax",444,44,21
2020-05-30,51173,Smyth,"Mount Rogers",15,4,0
2020-05-30,51175,Southampton,"Western Tidewater",146,6,2
2020-05-30,51177,Spotsylvania,Rappahannock,524,40,7
2020-05-30,51179,Stafford,Rappahannock,702,72,4
2020-05-30,51181,Surry,Crater,10,3,1
2020-05-30,51183,Sussex,Crater,154,8,2
2020-05-30,51185,Tazewell,"Cumberland Plateau",7,0,0
2020-05-30,51187,Warren,"Lord Fairfax",155,14,2
2020-05-30,51191,Washington,"Mount Rogers",51,8,4
2020-05-30,51193,Westmoreland,"Three Rivers",63,8,1
2020-05-30,51195,Wise,Lenowisco,24,11,2
2020-05-30,51197,Wythe,"Mount Rogers",21,1,1
2020-05-30,51199,York,Peninsula,72,9,3
2020-05-30,51510,Alexandria,Alexandria,1960,187,44
2020-05-30,51520,Bristol,"Mount Rogers",4,1,0
2020-05-30,51530,"Buena Vista City","Central Shenandoah",13,1,0
2020-05-30,51540,Charlottesville,"Thomas Jefferson",108,15,3
2020-05-30,51550,Chesapeake,Chesapeake,520,87,15
2020-05-30,51570,"Colonial Heights",Chesterfield,91,10,17
2020-05-30,51580,Covington,Alleghany,4,0,0
2020-05-30,51590,Danville,Pittsylvania-Danville,51,15,2
2020-05-30,51595,Emporia,Crater,78,13,5
2020-05-30,51600,"Fairfax City",Fairfax,65,8,6
2020-05-30,51610,"Falls Church",Fairfax,55,11,8
2020-05-30,51620,"Franklin City","Western Tidewater",42,3,2
2020-05-30,51630,Fredericksburg,Rappahannock,158,19,0
2020-05-30,51640,Galax,"Mount Rogers",112,4,0
2020-05-30,51650,Hampton,Hampton,197,30,3
2020-05-30,51660,Harrisonburg,"Central Shenandoah",774,57,23
2020-05-30,51670,Hopewell,Crater,87,11,0
2020-05-30,51678,Lexington,"Central Shenandoah",7,0,0
2020-05-30,51680,Lynchburg,"Central Virginia",80,6,1
2020-05-30,51683,"Manassas City","Prince William",1046,64,10
2020-05-30,51685,"Manassas Park","Prince William",299,29,6
2020-05-30,51690,Martinsville,"West Piedmont",31,6,1
2020-05-30,51700,"Newport News",Peninsula,258,40,10
2020-05-30,51710,Norfolk,Norfolk,490,69,6
2020-05-30,51720,Norton,Lenowisco,2,2,0
2020-05-30,51730,Petersburg,Crater,127,23,3
2020-05-30,51735,Poquoson,Peninsula,7,2,0
2020-05-30,51740,Portsmouth,Portsmouth,307,44,11
2020-05-30,51750,Radford,"New River",6,0,0
2020-05-30,51760,"Richmond City",Richmond,1249,149,24
2020-05-30,51770,"Roanoke City",Roanoke,155,9,9
2020-05-30,51775,Salem,Alleghany,34,3,3
2020-05-30,51790,Staunton,"Central Shenandoah",39,5,0
2020-05-30,51800,Suffolk,"Western Tidewater",314,50,32
2020-05-30,51810,"Virginia Beach","Virginia Beach",699,92,23
2020-05-30,51820,Waynesboro,"Central Shenandoah",43,2,0
2020-05-30,51830,Williamsburg,Peninsula,44,10,4
2020-05-30,51840,Winchester,"Lord Fairfax",187,12,2
2020-05-31,51001,Accomack,"Eastern Shore",909,48,12
2020-05-31,51003,Albemarle,"Thomas Jefferson",187,19,8
2020-05-31,51005,Alleghany,Alleghany,20,4,2
2020-05-31,51007,Amelia,Piedmont,25,8,1
2020-05-31,51009,Amherst,"Central Virginia",27,3,0
2020-05-31,51011,Appomattox,"Central Virginia",31,1,0
2020-05-31,51013,Arlington,Arlington,2116,372,115
2020-05-31,51015,Augusta,"Central Shenandoah",109,2,1
2020-05-31,51017,Bath,"Central Shenandoah",0,0,0
2020-05-31,51019,Bedford,"Central Virginia",57,2,2
2020-05-31,51021,Bland,"Mount Rogers",0,0,0
2020-05-31,51023,Botetourt,Alleghany,32,9,4
2020-05-31,51025,Brunswick,Southside,25,6,1
2020-05-31,51027,Buchanan,"Cumberland Plateau",18,0,0
2020-05-31,51029,Buckingham,Piedmont,459,16,3
2020-05-31,51031,Campbell,"Central Virginia",18,4,1
2020-05-31,51033,Caroline,Rappahannock,67,5,2
2020-05-31,51035,Carroll,"Mount Rogers",96,3,1
2020-05-31,51036,"Charles City",Chickahominy,27,10,1
2020-05-31,51037,Charlotte,Piedmont,23,4,0
2020-05-31,51041,Chesterfield,Chesterfield,1548,78,35
2020-05-31,51043,Clarke,"Lord Fairfax",27,3,0
2020-05-31,51045,Craig,Alleghany,5,0,0
2020-05-31,51047,Culpeper,"Rappahannock Rapidan",691,48,6
2020-05-31,51049,Cumberland,Piedmont,37,4,0
2020-05-31,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-05-31,51053,Dinwiddie,Crater,80,12,0
2020-05-31,51057,Essex,"Three Rivers",48,4,0
2020-05-31,51059,Fairfax,Fairfax,11110,1311,383
2020-05-31,51061,Fauquier,"Rappahannock Rapidan",315,21,6
2020-05-31,51063,Floyd,"New River",6,2,0
2020-05-31,51065,Fluvanna,"Thomas Jefferson",92,23,6
2020-05-31,51067,"Franklin County","West Piedmont",36,4,1
2020-05-31,51069,Frederick,"Lord Fairfax",349,23,4
2020-05-31,51071,Giles,"New River",5,0,0
2020-05-31,51073,Gloucester,"Three Rivers",31,8,1
2020-05-31,51075,Goochland,Chickahominy,99,18,6
2020-05-31,51077,Grayson,"Mount Rogers",38,4,0
2020-05-31,51079,Greene,"Thomas Jefferson",34,4,1
2020-05-31,51081,Greensville,Crater,73,14,7
2020-05-31,51083,Halifax,Southside,30,3,0
2020-05-31,51085,Hanover,Chickahominy,326,51,24
2020-05-31,51087,Henrico,Henrico,1820,203,133
2020-05-31,51089,Henry,"West Piedmont",113,9,3
2020-05-31,51091,Highland,"Central Shenandoah",3,0,0
2020-05-31,51093,"Isle of Wight","Western Tidewater",128,12,3
2020-05-31,51095,"James City",Peninsula,205,54,15
2020-05-31,51097,"King and Queen","Three Rivers",13,2,1
2020-05-31,51099,"King George",Rappahannock,68,14,4
2020-05-31,51101,"King William","Three Rivers",30,3,0
2020-05-31,51103,Lancaster,"Three Rivers",10,1,0
2020-05-31,51105,Lee,Lenowisco,9,1,0
2020-05-31,51107,Loudoun,Loudoun,2575,163,62
2020-05-31,51109,Louisa,"Thomas Jefferson",79,9,1
2020-05-31,51111,Lunenburg,Piedmont,13,0,0
2020-05-31,51113,Madison,"Rappahannock Rapidan",41,3,1
2020-05-31,51115,Mathews,"Three Rivers",5,2,0
2020-05-31,51117,Mecklenburg,Southside,217,29,21
2020-05-31,51119,Middlesex,"Three Rivers",15,1,0
2020-05-31,51121,Montgomery,"New River",77,9,1
2020-05-31,51125,Nelson,"Thomas Jefferson",17,0,0
2020-05-31,51127,"New Kent",Chickahominy,36,6,1
2020-05-31,51131,Northampton,"Eastern Shore",237,28,23
2020-05-31,51133,Northumberland,"Three Rivers",25,0,1
2020-05-31,51135,Nottoway,Piedmont,29,5,0
2020-05-31,51137,Orange,"Rappahannock Rapidan",102,7,1
2020-05-31,51139,Page,"Lord Fairfax",220,24,21
2020-05-31,51141,Patrick,"West Piedmont",19,0,0
2020-05-31,51143,Pittsylvania,Pittsylvania-Danville,44,12,1
2020-05-31,51145,Powhatan,Chesterfield,35,0,0
2020-05-31,51147,"Prince Edward",Piedmont,134,10,2
2020-05-31,51149,"Prince George",Crater,126,6,0
2020-05-31,51153,"Prince William","Prince William",5533,463,104
2020-05-31,51155,Pulaski,"New River",19,4,0
2020-05-31,51157,Rappahannock,"Rappahannock Rapidan",13,1,0
2020-05-31,51159,"Richmond County","Three Rivers",276,9,4
2020-05-31,51161,"Roanoke County",Alleghany,105,8,7
2020-05-31,51163,Rockbridge,"Central Shenandoah",18,0,0
2020-05-31,51165,Rockingham,"Central Shenandoah",518,53,6
2020-05-31,51167,Russell,"Cumberland Plateau",8,2,0
2020-05-31,51169,Scott,Lenowisco,7,2,2
2020-05-31,51171,Shenandoah,"Lord Fairfax",448,44,21
2020-05-31,51173,Smyth,"Mount Rogers",15,4,0
2020-05-31,51175,Southampton,"Western Tidewater",147,6,2
2020-05-31,51177,Spotsylvania,Rappahannock,556,40,7
2020-05-31,51179,Stafford,Rappahannock,713,74,4
2020-05-31,51181,Surry,Crater,10,3,1
2020-05-31,51183,Sussex,Crater,154,8,2
2020-05-31,51185,Tazewell,"Cumberland Plateau",9,0,0
2020-05-31,51187,Warren,"Lord Fairfax",157,14,2
2020-05-31,51191,Washington,"Mount Rogers",51,8,4
2020-05-31,51193,Westmoreland,"Three Rivers",65,8,1
2020-05-31,51195,Wise,Lenowisco,25,11,2
2020-05-31,51197,Wythe,"Mount Rogers",23,2,1
2020-05-31,51199,York,Peninsula,74,9,3
2020-05-31,51510,Alexandria,Alexandria,1974,190,44
2020-05-31,51520,Bristol,"Mount Rogers",4,1,0
2020-05-31,51530,"Buena Vista City","Central Shenandoah",13,1,0
2020-05-31,51540,Charlottesville,"Thomas Jefferson",116,15,3
2020-05-31,51550,Chesapeake,Chesapeake,521,87,15
2020-05-31,51570,"Colonial Heights",Chesterfield,95,10,17
2020-05-31,51580,Covington,Alleghany,4,0,0
2020-05-31,51590,Danville,Pittsylvania-Danville,55,15,2
2020-05-31,51595,Emporia,Crater,79,13,5
2020-05-31,51600,"Fairfax City",Fairfax,65,8,6
2020-05-31,51610,"Falls Church",Fairfax,55,11,8
2020-05-31,51620,"Franklin City","Western Tidewater",42,3,2
2020-05-31,51630,Fredericksburg,Rappahannock,164,21,0
2020-05-31,51640,Galax,"Mount Rogers",123,12,0
2020-05-31,51650,Hampton,Hampton,207,30,3
2020-05-31,51660,Harrisonburg,"Central Shenandoah",779,57,23
2020-05-31,51670,Hopewell,Crater,90,11,0
2020-05-31,51678,Lexington,"Central Shenandoah",7,0,0
2020-05-31,51680,Lynchburg,"Central Virginia",80,6,1
2020-05-31,51683,"Manassas City","Prince William",1092,64,10
2020-05-31,51685,"Manassas Park","Prince William",305,29,6
2020-05-31,51690,Martinsville,"West Piedmont",31,6,1
2020-05-31,51700,"Newport News",Peninsula,273,40,10
2020-05-31,51710,Norfolk,Norfolk,503,69,6
2020-05-31,51720,Norton,Lenowisco,2,2,0
2020-05-31,51730,Petersburg,Crater,134,23,3
2020-05-31,51735,Poquoson,Peninsula,8,2,0
2020-05-31,51740,Portsmouth,Portsmouth,308,44,11
2020-05-31,51750,Radford,"New River",6,0,0
2020-05-31,51760,"Richmond City",Richmond,1316,151,24
2020-05-31,51770,"Roanoke City",Roanoke,160,9,9
2020-05-31,51775,Salem,Alleghany,34,3,3
2020-05-31,51790,Staunton,"Central Shenandoah",45,5,0
2020-05-31,51800,Suffolk,"Western Tidewater",315,50,32
2020-05-31,51810,"Virginia Beach","Virginia Beach",708,94,23
2020-05-31,51820,Waynesboro,"Central Shenandoah",46,2,0
2020-05-31,51830,Williamsburg,Peninsula,44,10,4
2020-05-31,51840,Winchester,"Lord Fairfax",189,12,2
2020-06-01,51001,Accomack,"Eastern Shore",917,49,12
2020-06-01,51003,Albemarle,"Thomas Jefferson",199,19,8
2020-06-01,51005,Alleghany,Alleghany,23,4,2
2020-06-01,51007,Amelia,Piedmont,25,8,1
2020-06-01,51009,Amherst,"Central Virginia",27,3,0
2020-06-01,51011,Appomattox,"Central Virginia",31,1,0
2020-06-01,51013,Arlington,Arlington,2123,376,116
2020-06-01,51015,Augusta,"Central Shenandoah",112,2,1
2020-06-01,51017,Bath,"Central Shenandoah",0,0,0
2020-06-01,51019,Bedford,"Central Virginia",60,2,2
2020-06-01,51021,Bland,"Mount Rogers",0,0,0
2020-06-01,51023,Botetourt,Alleghany,32,9,4
2020-06-01,51025,Brunswick,Southside,27,6,1
2020-06-01,51027,Buchanan,"Cumberland Plateau",18,0,0
2020-06-01,51029,Buckingham,Piedmont,461,16,3
2020-06-01,51031,Campbell,"Central Virginia",18,4,1
2020-06-01,51033,Caroline,Rappahannock,69,6,2
2020-06-01,51035,Carroll,"Mount Rogers",97,3,1
2020-06-01,51036,"Charles City",Chickahominy,27,10,1
2020-06-01,51037,Charlotte,Piedmont,24,4,0
2020-06-01,51041,Chesterfield,Chesterfield,1568,78,35
2020-06-01,51043,Clarke,"Lord Fairfax",28,3,0
2020-06-01,51045,Craig,Alleghany,5,0,0
2020-06-01,51047,Culpeper,"Rappahannock Rapidan",713,48,6
2020-06-01,51049,Cumberland,Piedmont,38,4,0
2020-06-01,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-06-01,51053,Dinwiddie,Crater,83,12,0
2020-06-01,51057,Essex,"Three Rivers",48,4,0
2020-06-01,51059,Fairfax,Fairfax,11219,1329,387
2020-06-01,51061,Fauquier,"Rappahannock Rapidan",323,21,6
2020-06-01,51063,Floyd,"New River",6,2,0
2020-06-01,51065,Fluvanna,"Thomas Jefferson",92,23,6
2020-06-01,51067,"Franklin County","West Piedmont",36,4,1
2020-06-01,51069,Frederick,"Lord Fairfax",359,23,4
2020-06-01,51071,Giles,"New River",5,0,0
2020-06-01,51073,Gloucester,"Three Rivers",31,8,1
2020-06-01,51075,Goochland,Chickahominy,99,18,6
2020-06-01,51077,Grayson,"Mount Rogers",38,4,0
2020-06-01,51079,Greene,"Thomas Jefferson",34,4,1
2020-06-01,51081,Greensville,Crater,74,14,7
2020-06-01,51083,Halifax,Southside,30,3,0
2020-06-01,51085,Hanover,Chickahominy,327,51,24
2020-06-01,51087,Henrico,Henrico,1858,203,134
2020-06-01,51089,Henry,"West Piedmont",114,9,3
2020-06-01,51091,Highland,"Central Shenandoah",3,0,0
2020-06-01,51093,"Isle of Wight","Western Tidewater",128,12,3
2020-06-01,51095,"James City",Peninsula,206,54,15
2020-06-01,51097,"King and Queen","Three Rivers",13,2,1
2020-06-01,51099,"King George",Rappahannock,69,14,4
2020-06-01,51101,"King William","Three Rivers",31,3,0
2020-06-01,51103,Lancaster,"Three Rivers",10,1,0
2020-06-01,51105,Lee,Lenowisco,9,1,0
2020-06-01,51107,Loudoun,Loudoun,2611,163,66
2020-06-01,51109,Louisa,"Thomas Jefferson",79,9,1
2020-06-01,51111,Lunenburg,Piedmont,13,0,0
2020-06-01,51113,Madison,"Rappahannock Rapidan",41,3,1
2020-06-01,51115,Mathews,"Three Rivers",5,2,0
2020-06-01,51117,Mecklenburg,Southside,218,29,21
2020-06-01,51119,Middlesex,"Three Rivers",15,1,0
2020-06-01,51121,Montgomery,"New River",78,9,1
2020-06-01,51125,Nelson,"Thomas Jefferson",17,0,0
2020-06-01,51127,"New Kent",Chickahominy,36,6,1
2020-06-01,51131,Northampton,"Eastern Shore",241,28,23
2020-06-01,51133,Northumberland,"Three Rivers",25,0,1
2020-06-01,51135,Nottoway,Piedmont,33,5,0
2020-06-01,51137,Orange,"Rappahannock Rapidan",106,7,1
2020-06-01,51139,Page,"Lord Fairfax",225,25,21
2020-06-01,51141,Patrick,"West Piedmont",19,0,0
2020-06-01,51143,Pittsylvania,Pittsylvania-Danville,44,12,1
2020-06-01,51145,Powhatan,Chesterfield,35,0,0
2020-06-01,51147,"Prince Edward",Piedmont,137,11,2
2020-06-01,51149,"Prince George",Crater,129,7,0
2020-06-01,51153,"Prince William","Prince William",5663,470,104
2020-06-01,51155,Pulaski,"New River",19,4,0
2020-06-01,51157,Rappahannock,"Rappahannock Rapidan",13,1,0
2020-06-01,51159,"Richmond County","Three Rivers",287,9,4
2020-06-01,51161,"Roanoke County",Alleghany,106,8,7
2020-06-01,51163,Rockbridge,"Central Shenandoah",18,0,0
2020-06-01,51165,Rockingham,"Central Shenandoah",541,53,6
2020-06-01,51167,Russell,"Cumberland Plateau",8,2,0
2020-06-01,51169,Scott,Lenowisco,7,2,2
2020-06-01,51171,Shenandoah,"Lord Fairfax",458,44,21
2020-06-01,51173,Smyth,"Mount Rogers",15,4,0
2020-06-01,51175,Southampton,"Western Tidewater",147,6,2
2020-06-01,51177,Spotsylvania,Rappahannock,571,41,7
2020-06-01,51179,Stafford,Rappahannock,722,75,5
2020-06-01,51181,Surry,Crater,10,3,1
2020-06-01,51183,Sussex,Crater,161,8,2
2020-06-01,51185,Tazewell,"Cumberland Plateau",9,0,0
2020-06-01,51187,Warren,"Lord Fairfax",157,14,2
2020-06-01,51191,Washington,"Mount Rogers",51,8,4
2020-06-01,51193,Westmoreland,"Three Rivers",68,8,1
2020-06-01,51195,Wise,Lenowisco,25,11,2
2020-06-01,51197,Wythe,"Mount Rogers",23,2,1
2020-06-01,51199,York,Peninsula,77,9,3
2020-06-01,51510,Alexandria,Alexandria,1981,192,45
2020-06-01,51520,Bristol,"Mount Rogers",4,1,0
2020-06-01,51530,"Buena Vista City","Central Shenandoah",13,1,0
2020-06-01,51540,Charlottesville,"Thomas Jefferson",125,15,3
2020-06-01,51550,Chesapeake,Chesapeake,535,88,15
2020-06-01,51570,"Colonial Heights",Chesterfield,96,10,17
2020-06-01,51580,Covington,Alleghany,4,0,0
2020-06-01,51590,Danville,Pittsylvania-Danville,56,16,2
2020-06-01,51595,Emporia,Crater,82,13,6
2020-06-01,51600,"Fairfax City",Fairfax,67,8,6
2020-06-01,51610,"Falls Church",Fairfax,55,11,8
2020-06-01,51620,"Franklin City","Western Tidewater",42,3,2
2020-06-01,51630,Fredericksburg,Rappahannock,166,22,0
2020-06-01,51640,Galax,"Mount Rogers",124,12,0
2020-06-01,51650,Hampton,Hampton,210,30,3
2020-06-01,51660,Harrisonburg,"Central Shenandoah",797,59,23
2020-06-01,51670,Hopewell,Crater,92,11,1
2020-06-01,51678,Lexington,"Central Shenandoah",7,0,0
2020-06-01,51680,Lynchburg,"Central Virginia",80,6,1
2020-06-01,51683,"Manassas City","Prince William",1105,68,11
2020-06-01,51685,"Manassas Park","Prince William",317,31,6
2020-06-01,51690,Martinsville,"West Piedmont",32,6,1
2020-06-01,51700,"Newport News",Peninsula,282,40,10
2020-06-01,51710,Norfolk,Norfolk,521,69,6
2020-06-01,51720,Norton,Lenowisco,2,2,0
2020-06-01,51730,Petersburg,Crater,138,24,3
2020-06-01,51735,Poquoson,Peninsula,8,2,0
2020-06-01,51740,Portsmouth,Portsmouth,313,44,11
2020-06-01,51750,Radford,"New River",6,0,0
2020-06-01,51760,"Richmond City",Richmond,1397,151,25
2020-06-01,51770,"Roanoke City",Roanoke,167,9,9
2020-06-01,51775,Salem,Alleghany,34,3,3
2020-06-01,51790,Staunton,"Central Shenandoah",47,5,0
2020-06-01,51800,Suffolk,"Western Tidewater",316,51,33
2020-06-01,51810,"Virginia Beach","Virginia Beach",745,94,23
2020-06-01,51820,Waynesboro,"Central Shenandoah",47,2,0
2020-06-01,51830,Williamsburg,Peninsula,44,10,4
2020-06-01,51840,Winchester,"Lord Fairfax",191,12,2
2020-06-02,51001,Accomack,"Eastern Shore",939,49,12
2020-06-02,51003,Albemarle,"Thomas Jefferson",200,19,8
2020-06-02,51005,Alleghany,Alleghany,24,4,2
2020-06-02,51007,Amelia,Piedmont,26,8,1
2020-06-02,51009,Amherst,"Central Virginia",27,3,0
2020-06-02,51011,Appomattox,"Central Virginia",31,1,0
2020-06-02,51013,Arlington,Arlington,2133,377,117
2020-06-02,51015,Augusta,"Central Shenandoah",115,4,2
2020-06-02,51017,Bath,"Central Shenandoah",0,0,0
2020-06-02,51019,Bedford,"Central Virginia",62,2,2
2020-06-02,51021,Bland,"Mount Rogers",0,0,0
2020-06-02,51023,Botetourt,Alleghany,34,9,4
2020-06-02,51025,Brunswick,Southside,28,6,1
2020-06-02,51027,Buchanan,"Cumberland Plateau",18,0,0
2020-06-02,51029,Buckingham,Piedmont,465,16,3
2020-06-02,51031,Campbell,"Central Virginia",18,4,1
2020-06-02,51033,Caroline,Rappahannock,76,6,2
2020-06-02,51035,Carroll,"Mount Rogers",100,3,1
2020-06-02,51036,"Charles City",Chickahominy,27,10,1
2020-06-02,51037,Charlotte,Piedmont,25,4,0
2020-06-02,51041,Chesterfield,Chesterfield,1627,78,37
2020-06-02,51043,Clarke,"Lord Fairfax",28,3,0
2020-06-02,51045,Craig,Alleghany,5,0,0
2020-06-02,51047,Culpeper,"Rappahannock Rapidan",720,50,8
2020-06-02,51049,Cumberland,Piedmont,38,4,0
2020-06-02,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-06-02,51053,Dinwiddie,Crater,83,12,0
2020-06-02,51057,Essex,"Three Rivers",48,4,0
2020-06-02,51059,Fairfax,Fairfax,11426,1358,391
2020-06-02,51061,Fauquier,"Rappahannock Rapidan",326,22,6
2020-06-02,51063,Floyd,"New River",7,2,0
2020-06-02,51065,Fluvanna,"Thomas Jefferson",92,23,6
2020-06-02,51067,"Franklin County","West Piedmont",36,5,1
2020-06-02,51069,Frederick,"Lord Fairfax",371,23,4
2020-06-02,51071,Giles,"New River",5,0,0
2020-06-02,51073,Gloucester,"Three Rivers",31,8,1
2020-06-02,51075,Goochland,Chickahominy,101,18,6
2020-06-02,51077,Grayson,"Mount Rogers",40,4,0
2020-06-02,51079,Greene,"Thomas Jefferson",34,4,1
2020-06-02,51081,Greensville,Crater,100,14,7
2020-06-02,51083,Halifax,Southside,30,3,0
2020-06-02,51085,Hanover,Chickahominy,335,51,24
2020-06-02,51087,Henrico,Henrico,1919,208,135
2020-06-02,51089,Henry,"West Piedmont",136,10,3
2020-06-02,51091,Highland,"Central Shenandoah",3,0,0
2020-06-02,51093,"Isle of Wight","Western Tidewater",132,12,3
2020-06-02,51095,"James City",Peninsula,210,54,15
2020-06-02,51097,"King and Queen","Three Rivers",13,2,1
2020-06-02,51099,"King George",Rappahannock,70,14,4
2020-06-02,51101,"King William","Three Rivers",31,3,0
2020-06-02,51103,Lancaster,"Three Rivers",10,1,0
2020-06-02,51105,Lee,Lenowisco,9,1,0
2020-06-02,51107,Loudoun,Loudoun,2636,165,67
2020-06-02,51109,Louisa,"Thomas Jefferson",81,9,1
2020-06-02,51111,Lunenburg,Piedmont,15,0,0
2020-06-02,51113,Madison,"Rappahannock Rapidan",41,3,1
2020-06-02,51115,Mathews,"Three Rivers",5,2,0
2020-06-02,51117,Mecklenburg,Southside,218,30,22
2020-06-02,51119,Middlesex,"Three Rivers",15,1,0
2020-06-02,51121,Montgomery,"New River",80,9,1
2020-06-02,51125,Nelson,"Thomas Jefferson",17,0,0
2020-06-02,51127,"New Kent",Chickahominy,38,6,1
2020-06-02,51131,Northampton,"Eastern Shore",243,28,23
2020-06-02,51133,Northumberland,"Three Rivers",25,0,1
2020-06-02,51135,Nottoway,Piedmont,39,6,0
2020-06-02,51137,Orange,"Rappahannock Rapidan",110,7,1
2020-06-02,51139,Page,"Lord Fairfax",230,26,24
2020-06-02,51141,Patrick,"West Piedmont",19,0,0
2020-06-02,51143,Pittsylvania,Pittsylvania-Danville,45,12,1
2020-06-02,51145,Powhatan,Chesterfield,36,0,0
2020-06-02,51147,"Prince Edward",Piedmont,143,13,2
2020-06-02,51149,"Prince George",Crater,135,7,0
