"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/30/2021,51181,Surry,Crater,Hospitals,Moderna,2,1
01/14/2021,51121,Montgomery,"New River","Federal LTCF Program",Pfizer,1,4
12/29/2020,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,11
01/23/2021,51169,Scott,Lenowisco,"Other Community Health Providers",Pfizer,2,2
02/14/2021,51730,Petersburg,Crater,Hospitals,Pfizer,1,1
02/07/2021,51131,Northampton,"Eastern Shore",Pharmacies,Moderna,1,1
01/23/2021,51077,Grayson,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
01/16/2021,51117,Mecklenburg,Southside,"Medical Practices",Moderna,1,1
01/22/2021,51161,"Roanoke County",Alleghany,"Federal LTCF Program",Pfizer,1,228
01/18/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,104
01/14/2021,51021,Bland,"Mount Rogers","Local Health Departments",Moderna,1,8
01/20/2021,51019,Bedford,"Central Virginia","Other Community Health Providers",Pfizer,2,2
12/17/2020,51079,Greene,"Blue Ridge","Other Community Health Providers",Pfizer,1,16
02/13/2021,51153,"Prince William","Prince William","Federal LTCF Program",Pfizer,1,21
01/28/2021,51013,Arlington,Arlington,Pharmacies,Moderna,1,3
02/04/2021,51103,Lancaster,"Three Rivers",Hospitals,Moderna,1,1
01/15/2021,51021,Bland,"Mount Rogers",Pharmacies,Moderna,1,10
01/06/2021,51161,"Roanoke County",Alleghany,"Medical Practices",Moderna,1,48
01/22/2021,51115,Mathews,"Three Rivers","Local Health Departments",Moderna,1,12
01/15/2021,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,32
02/09/2021,51063,Floyd,"New River","Medical Practices",Moderna,2,1
01/18/2021,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,2,7
01/06/2021,51163,Rockbridge,"Central Shenandoah","Other Community Health Providers",Moderna,1,1
02/06/2021,51650,Hampton,Hampton,"Federal LTCF Program",Pfizer,1,1
02/13/2021,51163,Rockbridge,"Central Shenandoah",Pharmacies,Moderna,1,5
01/27/2021,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,22
02/03/2021,51770,"Roanoke City",Roanoke,"Local Health Departments",Moderna,1,23
01/20/2021,51023,Botetourt,Alleghany,"Local Health Departments",Pfizer,1,51
12/28/2020,51107,Loudoun,Loudoun,"Local Health Departments",Moderna,1,177
02/03/2021,51181,Surry,Crater,"Local Health Departments",Moderna,1,5
02/09/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,19
02/08/2021,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,1,7
01/25/2021,51710,Norfolk,Norfolk,"Medical Practices",Pfizer,2,2
12/19/2020,51550,Chesapeake,Chesapeake,"Medical Practices",Pfizer,1,12
01/21/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Moderna,1,3
02/04/2021,51007,Amelia,Piedmont,"Medical Practices",Moderna,1,2
02/04/2021,51683,"Manassas City","Prince William","Local Health Departments",Moderna,1,50
02/04/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Moderna,1,3
01/27/2021,51107,Loudoun,Loudoun,"Medical Practices",Moderna,2,15
02/12/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Pfizer,1,8
12/27/2020,51153,"Prince William","Prince William","Medical Practices",Moderna,1,4
02/09/2021,51085,Hanover,Chickahominy,Hospitals,Pfizer,2,47
12/19/2020,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,171
02/07/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Moderna,2,1
02/16/2021,51147,"Prince Edward",Piedmont,"Medical Practices",Moderna,1,30
01/07/2021,51059,Fairfax,Fairfax,"Medical Practices",Pfizer,1,128
01/12/2021,51057,Essex,"Three Rivers","Federal LTCF Program",Pfizer,1,6
01/23/2021,51775,Salem,Alleghany,"Medical Practices",Pfizer,1,26
01/28/2021,51820,Waynesboro,"Central Shenandoah",Hospitals,Pfizer,1,196
02/13/2021,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,2,5
02/17/2021,51037,Charlotte,Piedmont,Pharmacies,Moderna,1,1
02/10/2021,51019,Bedford,"Central Virginia","Local Health Departments",Pfizer,1,1
02/15/2021,51570,"Colonial Heights",Chesterfield,Pharmacies,Moderna,2,2
02/04/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Moderna,2,19
02/01/2021,51117,Mecklenburg,Southside,"Federal LTCF Program",Pfizer,1,3
01/07/2021,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,1,11
02/02/2021,51191,Washington,"Mount Rogers","Federal LTCF Program",Pfizer,1,32
01/30/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Moderna,2,5
01/26/2021,51087,Henrico,Henrico,"Medical Practices",Pfizer,1,21
01/06/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Pfizer,2,3
01/16/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,1,5
02/09/2021,51033,Caroline,Rappahannock,"Local Health Departments",Moderna,2,10
02/11/2021,51840,Winchester,"Lord Fairfax","Other Community Health Providers",Pfizer,2,3
01/20/2021,51071,Giles,"New River","Local Health Departments",Moderna,2,1
02/16/2021,51125,Nelson,"Blue Ridge","Medical Practices",Moderna,2,1
01/29/2021,51057,Essex,"Three Rivers","Federal LTCF Program",Pfizer,1,3
02/01/2021,51093,"Isle of Wight","Western Tidewater","Federal LTCF Program",Pfizer,1,6
01/17/2021,51810,"Virginia Beach","Virginia Beach","Federal LTCF Program",Pfizer,1,116
01/26/2021,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,16
01/26/2021,51089,Henry,"West Piedmont","Federal LTCF Program",Pfizer,2,2
02/09/2021,51057,Essex,"Three Rivers","Other Community Health Providers",Moderna,1,1
02/09/2021,51067,"Franklin County","West Piedmont","Other Community Health Providers",Moderna,2,1
12/21/2020,51027,Buchanan,"Cumberland Plateau",Hospitals,Pfizer,1,4
01/20/2021,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,2,2
01/23/2021,51023,Botetourt,Alleghany,"Medical Practices",Moderna,1,1
01/29/2021,51041,Chesterfield,Chesterfield,Hospitals,Moderna,2,48
02/04/2021,51009,Amherst,"Central Virginia","Medical Practices",Pfizer,1,10
02/05/2021,51157,Rappahannock,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,3
02/16/2021,51059,Fairfax,Fairfax,"Local Health Departments",Pfizer,2,39
01/07/2021,51023,Botetourt,Alleghany,"Federal LTCF Program",Pfizer,1,59
01/14/2021,51111,Lunenburg,Piedmont,"Other Community Health Providers",Moderna,1,1
01/25/2021,51067,"Franklin County","West Piedmont","Other Community Health Providers",Moderna,1,3
02/14/2021,51007,Amelia,Piedmont,"Medical Practices",Moderna,1,1
02/06/2021,51165,Rockingham,"Central Shenandoah",Pharmacies,Moderna,1,5
02/12/2021,51650,Hampton,Hampton,"Federal LTCF Program",Pfizer,1,5
01/05/2021,51730,Petersburg,Crater,"Other Community Health Providers",Pfizer,1,1
01/30/2021,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,1,3
01/29/2021,51157,Rappahannock,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,3
02/09/2021,51033,Caroline,Rappahannock,"Other Community Health Providers",Moderna,2,1
01/21/2021,51025,Brunswick,Southside,"Medical Practices",Moderna,1,9
01/05/2021,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,2,31
01/31/2021,"Out of State","Out of State","Out of State",Pharmacies,Moderna,1,8
01/09/2021,51059,Fairfax,Fairfax,"Medical Practices",Pfizer,1,140
02/02/2021,51005,Alleghany,Alleghany,"Medical Practices",Pfizer,2,1
02/03/2021,51037,Charlotte,Piedmont,Pharmacies,Moderna,1,6
01/27/2021,51750,Radford,"New River","Federal LTCF Program",Pfizer,2,3
02/15/2021,51149,"Prince George",Crater,"Federal LTCF Program",Pfizer,1,1
02/11/2021,51085,Hanover,Chickahominy,Hospitals,Pfizer,2,51
02/16/2021,51095,"James City",Peninsula,"Other Community Health Providers",Moderna,2,1
01/13/2021,51013,Arlington,Arlington,Pharmacies,Moderna,1,7
02/03/2021,51195,Wise,Lenowisco,Hospitals,Pfizer,1,18
02/17/2021,51740,Portsmouth,Portsmouth,"Local Health Departments",Moderna,1,1
01/26/2021,51083,Halifax,Southside,"Medical Practices",Moderna,1,6
01/05/2021,51025,Brunswick,Southside,"Federal LTCF Program",Pfizer,1,2
01/15/2021,51171,Shenandoah,"Lord Fairfax","Other Community Health Providers",Moderna,1,1
02/10/2021,51177,Spotsylvania,Rappahannock,"Local Health Departments",Moderna,2,21
02/15/2021,51683,"Manassas City","Prince William","Other Community Health Providers",Moderna,1,2
12/16/2020,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,311
01/21/2021,51107,Loudoun,Loudoun,"Medical Practices",Moderna,2,16
02/09/2021,51735,Poquoson,Peninsula,"Medical Practices",Pfizer,1,12
01/27/2021,51021,Bland,"Mount Rogers","Local Health Departments",Moderna,1,74
01/23/2021,51710,Norfolk,Norfolk,"Medical Practices",Pfizer,2,1
01/30/2021,51089,Henry,"West Piedmont","Medical Practices",Pfizer,1,1
02/10/2021,51171,Shenandoah,"Lord Fairfax",Hospitals,Moderna,2,51
12/30/2020,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,1,14
12/20/2020,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,22
01/05/2021,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,1,15
02/04/2021,51730,Petersburg,Crater,Hospitals,Pfizer,1,2
01/25/2021,51063,Floyd,"New River","Federal LTCF Program",Pfizer,2,3
01/25/2021,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,1,35
01/29/2021,51063,Floyd,"New River","Other Community Health Providers",Moderna,1,3
01/07/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,40
01/21/2021,51095,"James City",Peninsula,Pharmacies,Moderna,1,7
01/20/2021,51137,Orange,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,4
02/10/2021,51163,Rockbridge,"Central Shenandoah","Local Health Departments",Moderna,1,3
01/26/2021,51061,Fauquier,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,6
12/31/2020,51660,Harrisonburg,"Central Shenandoah",Hospitals,Pfizer,1,2
01/07/2021,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,21
01/29/2021,51127,"New Kent",Chickahominy,Hospitals,Pfizer,1,7
01/19/2021,51775,Salem,Alleghany,Pharmacies,Moderna,1,4
01/29/2021,51193,Westmoreland,"Three Rivers","Medical Practices",Pfizer,1,1
01/12/2021,51173,Smyth,"Mount Rogers",Pharmacies,Moderna,1,26
01/28/2021,51700,"Newport News",Peninsula,Hospitals,Moderna,1,4
01/25/2021,51101,"King William","Three Rivers","Federal LTCF Program",Pfizer,2,1
02/08/2021,51009,Amherst,"Central Virginia","Federal LTCF Program",Pfizer,2,6
01/18/2021,51109,Louisa,"Blue Ridge",Hospitals,Moderna,1,3
01/27/2021,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Moderna,1,9
01/27/2021,51510,Alexandria,Alexandria,"Federal LTCF Program",Pfizer,2,4
02/05/2021,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,2,342
02/08/2021,51169,Scott,Lenowisco,"Local Health Departments",Moderna,2,13
02/03/2021,51740,Portsmouth,Portsmouth,Hospitals,Moderna,2,3
01/27/2021,51167,Russell,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,24
02/04/2021,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Moderna,2,5
01/28/2021,51680,Lynchburg,"Central Virginia","Local Health Departments",Moderna,2,9
01/18/2021,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,1,3
01/20/2021,51007,Amelia,Piedmont,"Other Community Health Providers",Moderna,1,3
02/15/2021,51143,Pittsylvania,Pittsylvania-Danville,"Other Community Health Providers",Pfizer,2,5
02/06/2021,51053,Dinwiddie,Crater,"Local Health Departments",Moderna,2,3
02/16/2021,51199,York,Peninsula,"Medical Practices",Moderna,1,3
02/05/2021,51735,Poquoson,Peninsula,"Federal LTCF Program",Pfizer,2,5
02/10/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Pfizer,1,11
02/10/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Moderna,1,5
01/14/2021,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,14
02/15/2021,51775,Salem,Alleghany,"Medical Practices",Moderna,2,2
01/01/2021,51810,"Virginia Beach","Virginia Beach","Medical Practices",Moderna,1,4
02/10/2021,51683,"Manassas City","Prince William",Pharmacies,Moderna,1,5
01/13/2021,51810,"Virginia Beach","Virginia Beach","Medical Practices",Pfizer,1,24
02/04/2021,51840,Winchester,"Lord Fairfax",Pharmacies,Moderna,1,3
01/04/2021,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,1,1
02/08/2021,51133,Northumberland,"Three Rivers","Medical Practices",Pfizer,1,1
02/05/2021,51113,Madison,"Rappahannock Rapidan","Local Health Departments",Moderna,1,16
02/03/2021,51047,Culpeper,"Rappahannock Rapidan","Local Health Departments",Moderna,2,51
01/06/2021,51065,Fluvanna,"Blue Ridge","Medical Practices",Pfizer,1,1
01/13/2021,51161,"Roanoke County",Alleghany,"Local Health Departments",Moderna,1,23
01/20/2021,51131,Northampton,"Eastern Shore","Federal LTCF Program",Pfizer,1,3
01/18/2021,51195,Wise,Lenowisco,Pharmacies,Moderna,1,30
02/05/2021,51840,Winchester,"Lord Fairfax","Other Community Health Providers",Moderna,1,2
01/26/2021,51077,Grayson,"Mount Rogers",Pharmacies,Moderna,1,1
02/17/2021,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Pfizer,1,3
01/15/2021,51710,Norfolk,Norfolk,Hospitals,Moderna,1,6
01/08/2021,51069,Frederick,"Lord Fairfax","Local Health Departments",Moderna,1,16
01/24/2021,51570,"Colonial Heights",Chesterfield,Hospitals,Moderna,2,1
02/16/2021,51091,Highland,"Central Shenandoah",Hospitals,Pfizer,1,1
01/12/2021,51017,Bath,"Central Shenandoah","Local Health Departments",Moderna,1,1
01/21/2021,51121,Montgomery,"New River","Local Health Departments",Moderna,1,132
02/08/2021,51179,Stafford,Rappahannock,"Medical Practices",Pfizer,2,1
01/28/2021,51085,Hanover,Chickahominy,"Medical Practices",Moderna,1,22
02/06/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,1,9
01/30/2021,51670,Hopewell,Crater,"Medical Practices",Moderna,2,1
12/21/2020,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,1,89
02/16/2021,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Pfizer,2,1
02/03/2021,51105,Lee,Lenowisco,Hospitals,Moderna,2,1
02/03/2021,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,1,12
02/10/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,1,103
02/04/2021,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,1,4
01/20/2021,51009,Amherst,"Central Virginia",Hospitals,Pfizer,2,41
02/03/2021,51013,Arlington,Arlington,Hospitals,Moderna,1,6
02/11/2021,51141,Patrick,"West Piedmont",Hospitals,Pfizer,2,2
01/12/2021,51179,Stafford,Rappahannock,Hospitals,Moderna,1,36
01/29/2021,51183,Sussex,Crater,"Local Health Departments",Moderna,1,8
01/28/2021,51710,Norfolk,Norfolk,Hospitals,Pfizer,2,78
01/18/2021,51037,Charlotte,Piedmont,Hospitals,Pfizer,1,1
01/02/2021,51067,"Franklin County","West Piedmont","Federal LTCF Program",Pfizer,1,7
01/29/2021,51031,Campbell,"Central Virginia",Hospitals,Moderna,1,1
01/29/2021,51179,Stafford,Rappahannock,"Other Community Health Providers",Pfizer,2,1
02/09/2021,51111,Lunenburg,Piedmont,"Medical Practices",Moderna,1,47
02/12/2021,51007,Amelia,Piedmont,Hospitals,Pfizer,2,2
02/03/2021,51019,Bedford,"Central Virginia",Hospitals,Pfizer,1,50
02/02/2021,51700,"Newport News",Peninsula,"Federal LTCF Program",Pfizer,2,38
01/09/2021,51059,Fairfax,Fairfax,Hospitals,Pfizer,1,339
01/13/2021,51800,Suffolk,"Western Tidewater","Other Community Health Providers",Pfizer,1,2
01/10/2021,51109,Louisa,"Blue Ridge","Medical Practices",Moderna,1,1
02/12/2021,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,1,10
01/18/2021,51137,Orange,"Rappahannock Rapidan",Hospitals,Moderna,1,28
02/14/2021,51003,Albemarle,"Blue Ridge","Local Health Departments",Moderna,2,2
01/07/2021,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,1,1
02/15/2021,51067,"Franklin County","West Piedmont","Other Community Health Providers",Pfizer,1,2
02/11/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,67
02/06/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Moderna,1,1
01/27/2021,51023,Botetourt,Alleghany,"Medical Practices",Pfizer,1,3
01/22/2021,51095,"James City",Peninsula,Hospitals,Pfizer,2,2
02/02/2021,51199,York,Peninsula,Hospitals,Moderna,2,2
02/09/2021,51171,Shenandoah,"Lord Fairfax","Federal LTCF Program",Pfizer,2,2
01/28/2021,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,2,16
01/07/2021,51185,Tazewell,"Cumberland Plateau","Other Community Health Providers",Pfizer,1,1
02/16/2021,51195,Wise,Lenowisco,"Local Health Departments",Moderna,1,92
01/06/2021,51079,Greene,"Blue Ridge","Federal LTCF Program",Pfizer,1,5
01/14/2021,51013,Arlington,Arlington,Hospitals,Pfizer,2,15
01/07/2021,51510,Alexandria,Alexandria,"Medical Practices",Pfizer,2,15
02/01/2021,51710,Norfolk,Norfolk,Hospitals,Pfizer,1,66
01/19/2021,51730,Petersburg,Crater,Pharmacies,Moderna,1,1
01/20/2021,51011,Appomattox,"Central Virginia","Medical Practices",Moderna,1,1
01/30/2021,51197,Wythe,"Mount Rogers",Hospitals,Moderna,1,1
01/12/2021,51071,Giles,"New River",Hospitals,Pfizer,1,4
01/25/2021,51059,Fairfax,Fairfax,"Other Community Health Providers",Pfizer,1,5
01/30/2021,51059,Fairfax,Fairfax,Hospitals,Moderna,2,6
02/15/2021,51193,Westmoreland,"Three Rivers",Hospitals,Moderna,2,2
02/16/2021,51145,Powhatan,Chesterfield,Pharmacies,Moderna,1,8
02/06/2021,51095,"James City",Peninsula,"Other Community Health Providers",Pfizer,1,1
02/02/2021,51107,Loudoun,Loudoun,"Other Community Health Providers",Moderna,1,45
01/29/2021,51153,"Prince William","Prince William",Hospitals,Pfizer,1,450
01/13/2021,51059,Fairfax,Fairfax,Hospitals,Pfizer,2,220
01/18/2021,51067,"Franklin County","West Piedmont","Medical Practices",Moderna,1,9
01/13/2021,51013,Arlington,Arlington,"Local Health Departments",Moderna,1,96
01/26/2021,51059,Fairfax,Fairfax,Hospitals,Moderna,1,105
01/19/2021,51610,"Falls Church",Fairfax,Hospitals,Moderna,1,1
01/06/2021,51683,"Manassas City","Prince William",Hospitals,Moderna,1,4
02/11/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,2,12
02/01/2021,51103,Lancaster,"Three Rivers","Federal LTCF Program",Pfizer,2,3
12/31/2020,51007,Amelia,Piedmont,Hospitals,Moderna,1,3
12/29/2020,51095,"James City",Peninsula,"Local Health Departments",Moderna,1,2
02/11/2021,51065,Fluvanna,"Blue Ridge","Medical Practices",Moderna,2,1
01/23/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,51
01/06/2021,51061,Fauquier,"Rappahannock Rapidan","Medical Practices",Pfizer,1,1
01/12/2021,51105,Lee,Lenowisco,"Medical Practices",Pfizer,1,1
01/05/2021,51171,Shenandoah,"Lord Fairfax","Other Community Health Providers",Pfizer,2,1
02/09/2021,51031,Campbell,"Central Virginia","Local Health Departments",Moderna,1,2
01/06/2021,51057,Essex,"Three Rivers",Hospitals,Pfizer,1,2
02/11/2021,51147,"Prince Edward",Piedmont,Hospitals,Moderna,1,3
02/04/2021,51775,Salem,Alleghany,Hospitals,Pfizer,1,1
01/12/2021,51165,Rockingham,"Central Shenandoah","Local Health Departments",Moderna,1,26
01/17/2021,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Pfizer,2,1
02/13/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,2,12
02/06/2021,51079,Greene,"Blue Ridge",Hospitals,Pfizer,1,97
01/18/2021,51177,Spotsylvania,Rappahannock,"Federal LTCF Program",Pfizer,2,6
02/04/2021,51049,Cumberland,Piedmont,Pharmacies,Moderna,1,14
02/02/2021,51097,"King and Queen","Three Rivers",Hospitals,Pfizer,1,1
02/11/2021,51013,Arlington,Arlington,"Medical Practices",Pfizer,1,2
01/14/2021,51083,Halifax,Southside,Hospitals,Pfizer,1,4
01/05/2021,51099,"King George",Rappahannock,"Other Community Health Providers",Moderna,1,2
01/29/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Moderna,1,7
01/15/2021,51135,Nottoway,Piedmont,"Federal LTCF Program",Pfizer,1,5
01/27/2021,51169,Scott,Lenowisco,Pharmacies,Moderna,1,10
02/05/2021,51670,Hopewell,Crater,Hospitals,Pfizer,2,1
01/16/2021,51510,Alexandria,Alexandria,Hospitals,Moderna,1,3
02/15/2021,51083,Halifax,Southside,"Other Community Health Providers",Moderna,1,1
01/30/2021,51145,Powhatan,Chesterfield,"Other Community Health Providers",Moderna,1,26
01/04/2021,51133,Northumberland,"Three Rivers","Local Health Departments",Moderna,1,3
01/12/2021,51163,Rockbridge,"Central Shenandoah",Hospitals,Moderna,1,5
01/28/2021,51005,Alleghany,Alleghany,Hospitals,Pfizer,1,2
02/10/2021,51101,"King William","Three Rivers",Hospitals,Pfizer,2,5
02/10/2021,51069,Frederick,"Lord Fairfax",Pharmacies,Moderna,2,2
01/25/2021,51029,Buckingham,Piedmont,"Federal LTCF Program",Pfizer,1,9
02/04/2021,51051,Dickenson,"Cumberland Plateau",Hospitals,Moderna,2,1
01/18/2021,51149,"Prince George",Crater,Hospitals,Pfizer,2,1
02/14/2021,51067,"Franklin County","West Piedmont",Hospitals,Pfizer,2,4
01/21/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,113
02/11/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,2,13
12/16/2020,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,1,8
01/26/2021,51073,Gloucester,"Three Rivers",Hospitals,Moderna,1,2
01/28/2021,51187,Warren,"Lord Fairfax",Pharmacies,Moderna,1,2
01/30/2021,51750,Radford,"New River",Pharmacies,Moderna,2,1
02/10/2021,51173,Smyth,"Mount Rogers","Other Community Health Providers",Moderna,1,7
12/31/2020,51023,Botetourt,Alleghany,"Local Health Departments",Moderna,1,16
01/27/2021,51033,Caroline,Rappahannock,"Medical Practices",Pfizer,1,2
01/23/2021,51740,Portsmouth,Portsmouth,"Federal LTCF Program",Pfizer,1,7
02/06/2021,51009,Amherst,"Central Virginia","Local Health Departments",Pfizer,1,1
02/11/2021,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,2,116
01/21/2021,51650,Hampton,Hampton,"Medical Practices",Pfizer,1,49
02/10/2021,51049,Cumberland,Piedmont,"Federal LTCF Program",Pfizer,2,2
01/28/2021,51089,Henry,"West Piedmont","Local Health Departments",Pfizer,1,2
01/25/2021,51770,"Roanoke City",Roanoke,"Federal LTCF Program",Pfizer,1,68
02/17/2021,51147,"Prince Edward",Piedmont,"Other Community Health Providers",Moderna,1,22
02/11/2021,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,2,2
02/08/2021,51131,Northampton,"Eastern Shore","Local Health Departments",Pfizer,1,1
02/11/2021,51810,"Virginia Beach","Virginia Beach","Local Health Departments",Moderna,1,963
02/04/2021,51037,Charlotte,Piedmont,"Federal LTCF Program",Pfizer,2,4
02/17/2021,51185,Tazewell,"Cumberland Plateau","Federal LTCF Program",Pfizer,2,1
12/17/2020,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,1,137
02/11/2021,51081,Greensville,Crater,"Medical Practices",Moderna,1,1
02/09/2021,51670,Hopewell,Crater,Hospitals,Pfizer,1,1
01/20/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Moderna,1,3
01/25/2021,51185,Tazewell,"Cumberland Plateau",Hospitals,Moderna,1,86
02/08/2021,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Pfizer,1,5
02/04/2021,51680,Lynchburg,"Central Virginia","Federal LTCF Program",Pfizer,2,15
01/20/2021,51107,Loudoun,Loudoun,"Local Health Departments",Pfizer,1,1
02/05/2021,51510,Alexandria,Alexandria,Hospitals,Pfizer,2,67
02/11/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,1,30
01/04/2021,51730,Petersburg,Crater,Hospitals,Moderna,1,48
02/05/2021,51143,Pittsylvania,Pittsylvania-Danville,"Other Community Health Providers",Moderna,1,2
01/29/2021,51540,Charlottesville,"Blue Ridge","Medical Practices",Moderna,2,1
02/03/2021,51101,"King William","Three Rivers","Local Health Departments",Moderna,2,3
01/15/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,2,5
12/17/2020,51121,Montgomery,"New River","Medical Practices",Pfizer,1,1
01/13/2021,51197,Wythe,"Mount Rogers",Pharmacies,Moderna,1,3
01/07/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Moderna,1,1
01/23/2021,51119,Middlesex,"Three Rivers",Hospitals,Pfizer,1,2
02/09/2021,51730,Petersburg,Crater,"Local Health Departments",Pfizer,1,11
01/27/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,12
12/31/2020,51147,"Prince Edward",Piedmont,"Local Health Departments",Moderna,1,2
02/11/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,1,1528
02/11/2021,51081,Greensville,Crater,Hospitals,Pfizer,2,13
01/25/2021,51640,Galax,"Mount Rogers",Hospitals,Pfizer,2,1
02/10/2021,51115,Mathews,"Three Rivers","Medical Practices",Pfizer,2,23
01/25/2021,51095,"James City",Peninsula,"Medical Practices",Pfizer,1,15
01/16/2021,51550,Chesapeake,Chesapeake,"Federal LTCF Program",Pfizer,1,11
02/10/2021,51073,Gloucester,"Three Rivers","Other Community Health Providers",Pfizer,1,21
01/24/2021,51153,"Prince William","Prince William","Medical Practices",Pfizer,1,4
02/10/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,2,36
02/02/2021,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,1,95
02/10/2021,51125,Nelson,"Blue Ridge","Local Health Departments",Moderna,2,6
01/12/2021,51159,"Richmond County","Three Rivers","Other Community Health Providers",Moderna,1,3
02/12/2021,51125,Nelson,"Blue Ridge",Pharmacies,Moderna,1,22
01/06/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Moderna,1,4
01/05/2021,51101,"King William","Three Rivers",Hospitals,Moderna,1,4
01/18/2021,51710,Norfolk,Norfolk,"Local Health Departments",Moderna,1,2
01/14/2021,51031,Campbell,"Central Virginia",Pharmacies,Moderna,1,5
01/10/2021,51139,Page,"Lord Fairfax","Other Community Health Providers",Pfizer,2,3
01/02/2021,51041,Chesterfield,Chesterfield,"Local Health Departments",Moderna,1,6
12/24/2020,51099,"King George",Rappahannock,Hospitals,Pfizer,1,1
02/03/2021,51735,Poquoson,Peninsula,"Local Health Departments",Pfizer,1,1
