"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
2021-02-04,51840,Winchester,"Lord Fairfax",Hospitals,Moderna,2,1
2021-01-22,51145,Powhatan,Chesterfield,"Medical Practices",Moderna,1,6
2021-01-02,51187,Warren,"Lord Fairfax","Other Community Health Providers",Moderna,1,4
2021-01-26,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,2,2
2021-01-28,51139,Page,"Lord Fairfax",Pharmacies,Moderna,1,1
2021-02-04,51800,Suffolk,"Western Tidewater","Other Community Health Providers",Moderna,2,2
2021-02-10,51167,Russell,"Cumberland Plateau","Local Health Departments",Moderna,1,11
2021-01-25,51103,Lancaster,"Three Rivers",Hospitals,Moderna,2,32
2021-02-05,51125,Nelson,"Blue Ridge",Hospitals,Pfizer,2,7
2021-01-21,51750,Radford,"New River",Hospitals,Pfizer,1,6
2020-12-29,51620,"Franklin City","Western Tidewater",Hospitals,Moderna,1,24
2021-01-30,51033,Caroline,Rappahannock,"Local Health Departments",Moderna,1,3
2020-12-19,51125,Nelson,"Blue Ridge","Other Community Health Providers",Pfizer,1,5
2021-01-28,51183,Sussex,Crater,Hospitals,Pfizer,1,3
2021-02-04,51810,"Virginia Beach","Virginia Beach","Local Health Departments",Moderna,1,178
2021-02-02,51017,Bath,"Central Shenandoah","Other Community Health Providers",Moderna,1,2
2021-01-07,51650,Hampton,Hampton,"Other Community Health Providers",Moderna,1,1
2020-12-24,51199,York,Peninsula,Hospitals,Pfizer,1,10
2021-01-20,51095,"James City",Peninsula,"Medical Practices",Pfizer,1,11
2021-02-11,51680,Lynchburg,"Central Virginia","Federal LTCF Program",Pfizer,2,4
2021-01-27,51700,"Newport News",Peninsula,Hospitals,Pfizer,1,35
2021-01-29,51089,Henry,"West Piedmont","Medical Practices",Moderna,1,6
2021-01-05,51550,Chesapeake,Chesapeake,"Federal LTCF Program",Pfizer,1,39
2021-02-08,51735,Poquoson,Peninsula,"Medical Practices",Moderna,1,3
2021-01-12,51169,Scott,Lenowisco,"Local Health Departments",Moderna,1,26
2021-02-10,51630,Fredericksburg,Rappahannock,"Medical Practices",Moderna,2,1
2021-01-12,51163,Rockbridge,"Central Shenandoah","Other Community Health Providers",Pfizer,1,6
2020-12-29,51155,Pulaski,"New River",Hospitals,Moderna,1,15
2021-01-20,51179,Stafford,Rappahannock,Hospitals,Pfizer,2,6
2020-12-30,51071,Giles,"New River","Local Health Departments",Moderna,1,12
2021-01-06,51171,Shenandoah,"Lord Fairfax",Hospitals,Moderna,1,10
2021-01-25,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,1,33
2021-02-01,51183,Sussex,Crater,Hospitals,Pfizer,2,1
2021-01-20,51169,Scott,Lenowisco,Hospitals,Pfizer,2,6
2021-01-19,51007,Amelia,Piedmont,"Other Community Health Providers",Pfizer,1,1
2021-02-05,51173,Smyth,"Mount Rogers",Hospitals,Moderna,2,18
2021-02-07,51117,Mecklenburg,Southside,Hospitals,Pfizer,1,1
2021-02-02,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,2,14
2021-02-04,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,2,2
2021-01-27,51177,Spotsylvania,Rappahannock,"Federal LTCF Program",Pfizer,2,2
2021-01-11,51610,"Falls Church",Fairfax,Hospitals,Pfizer,2,4
2021-01-19,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,2,2
2021-01-27,51165,Rockingham,"Central Shenandoah","Local Health Departments",Pfizer,1,1
2020-12-29,51145,Powhatan,Chesterfield,"Federal LTCF Program",Pfizer,1,3
2020-12-28,51820,Waynesboro,"Central Shenandoah",Hospitals,Moderna,1,1
2021-01-11,51041,Chesterfield,Chesterfield,"Local Health Departments",Moderna,1,15
2021-01-30,51800,Suffolk,"Western Tidewater","Other Community Health Providers",Moderna,1,418
2021-01-15,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,1,109
2020-12-30,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Moderna,1,1
2021-01-28,51015,Augusta,"Central Shenandoah","Medical Practices",Moderna,2,1
2021-02-03,51037,Charlotte,Piedmont,"Local Health Departments",Moderna,1,1
2021-02-02,51093,"Isle of Wight","Western Tidewater","Medical Practices",Pfizer,1,8
2021-02-06,51185,Tazewell,"Cumberland Plateau","Federal LTCF Program",Pfizer,2,2
2021-02-05,51073,Gloucester,"Three Rivers","Medical Practices",Moderna,1,14
2021-01-25,51149,"Prince George",Crater,Pharmacies,Moderna,1,2
2021-01-12,51009,Amherst,"Central Virginia",Hospitals,Moderna,1,2
2021-01-30,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Pfizer,2,1
2021-02-05,51009,Amherst,"Central Virginia","Medical Practices",Moderna,1,6
2021-01-29,51153,"Prince William","Prince William","Medical Practices",Pfizer,1,38
2021-01-15,51735,Poquoson,Peninsula,"Federal LTCF Program",Pfizer,1,6
2021-02-10,51510,Alexandria,Alexandria,"Local Health Departments",Moderna,2,53
2021-01-30,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,6
2021-01-18,51640,Galax,"Mount Rogers",Pharmacies,Moderna,1,6
2021-01-25,51027,Buchanan,"Cumberland Plateau",Hospitals,Pfizer,2,1
2021-02-01,51137,Orange,"Rappahannock Rapidan","Local Health Departments",Moderna,2,1
2021-01-08,51051,Dickenson,"Cumberland Plateau","Other Community Health Providers",Moderna,1,2
2021-01-27,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,1,83
2021-02-06,51147,"Prince Edward",Piedmont,"Other Community Health Providers",Moderna,1,1
2021-01-21,51133,Northumberland,"Three Rivers","Other Community Health Providers",Moderna,1,2
2021-01-28,51770,"Roanoke City",Roanoke,"Local Health Departments",Moderna,2,43
2021-02-10,51185,Tazewell,"Cumberland Plateau","Other Community Health Providers",Moderna,2,14
2021-01-30,51740,Portsmouth,Portsmouth,"Federal LTCF Program",Pfizer,1,25
2021-01-20,51093,"Isle of Wight","Western Tidewater","Other Community Health Providers",Moderna,1,5
2021-01-06,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,2,7
2021-02-11,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,2,1
2021-02-10,51109,Louisa,"Blue Ridge","Other Community Health Providers",Moderna,1,4
2021-01-14,51740,Portsmouth,Portsmouth,"Medical Practices",Moderna,1,3
2021-01-12,51720,Norton,Lenowisco,Hospitals,Pfizer,2,3
2021-01-09,51063,Floyd,"New River",Hospitals,Pfizer,1,1
2021-01-21,51550,Chesapeake,Chesapeake,"Medical Practices",Moderna,1,73
2021-02-04,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,2,18
2021-01-09,51133,Northumberland,"Three Rivers","Local Health Departments",Moderna,1,1
2021-01-13,51163,Rockbridge,"Central Shenandoah","Local Health Departments",Moderna,1,3
2021-01-13,51740,Portsmouth,Portsmouth,Hospitals,Moderna,1,5
2021-02-04,51161,"Roanoke County",Alleghany,"Medical Practices",Pfizer,1,24
2021-02-04,51013,Arlington,Arlington,"Medical Practices",Pfizer,1,1
2020-12-30,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,1,4
2021-01-20,51540,Charlottesville,"Blue Ridge",Pharmacies,Moderna,1,2
2021-01-20,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,1,9
2021-02-04,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Moderna,1,4
2021-01-26,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,1,69
2021-01-19,51117,Mecklenburg,Southside,"Other Community Health Providers",Pfizer,2,1
2021-02-05,51103,Lancaster,"Three Rivers",Hospitals,Pfizer,1,2
2021-01-11,51063,Floyd,"New River","Medical Practices",Moderna,1,1
2021-02-01,51143,Pittsylvania,Pittsylvania-Danville,"Other Community Health Providers",Pfizer,1,3
2020-12-22,51199,York,Peninsula,Hospitals,Pfizer,1,75
2021-01-26,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,5
2021-01-05,51610,"Falls Church",Fairfax,Hospitals,Pfizer,2,8
2021-02-02,51750,Radford,"New River","Federal LTCF Program",Pfizer,1,16
2021-01-15,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,2,2
2021-01-21,51125,Nelson,"Blue Ridge","Medical Practices",Moderna,1,1
2021-01-23,51149,"Prince George",Crater,Pharmacies,Moderna,1,1
2020-12-18,51117,Mecklenburg,Southside,Hospitals,Pfizer,1,41
2021-01-19,51191,Washington,"Mount Rogers","Local Health Departments",Moderna,1,23
2021-02-05,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,2,33
2021-01-24,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,50
2020-12-31,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,1,1
2021-02-10,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,2,37
2020-12-28,51049,Cumberland,Piedmont,"Local Health Departments",Moderna,1,1
2021-01-06,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Pfizer,2,2
2021-01-11,51033,Caroline,Rappahannock,"Local Health Departments",Moderna,1,9
2021-01-29,51171,Shenandoah,"Lord Fairfax","Medical Practices",Moderna,2,1
2021-02-08,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,2,10
2021-01-29,51009,Amherst,"Central Virginia","Federal LTCF Program",Pfizer,1,4
2021-01-29,51169,Scott,Lenowisco,"Local Health Departments",Moderna,1,79
2021-02-10,51029,Buckingham,Piedmont,"Other Community Health Providers",Moderna,2,1
2021-01-26,51735,Poquoson,Peninsula,"Federal LTCF Program",Pfizer,1,1
2021-01-21,51199,York,Peninsula,"Medical Practices",Moderna,2,1
2021-01-06,51720,Norton,Lenowisco,Hospitals,Pfizer,2,5
2021-01-19,51119,Middlesex,"Three Rivers","Medical Practices",Pfizer,1,1
2021-01-26,51153,"Prince William","Prince William","Local Health Departments",Moderna,1,299
2021-02-11,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,1,9
2021-02-02,51770,"Roanoke City",Roanoke,"Local Health Departments",Pfizer,1,181
2021-02-09,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,2,3
2021-01-12,51620,"Franklin City","Western Tidewater","Federal LTCF Program",Pfizer,1,1
2021-02-11,51071,Giles,"New River","Local Health Departments",Moderna,1,16
2020-12-30,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,1,3
2020-12-31,51121,Montgomery,"New River","Local Health Departments",Moderna,1,62
2021-01-12,51089,Henry,"West Piedmont","Medical Practices",Moderna,1,4
2020-12-28,51660,Harrisonburg,"Central Shenandoah","Medical Practices",Moderna,1,2
2021-01-30,51179,Stafford,Rappahannock,Hospitals,Pfizer,2,36
2021-01-16,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,1,4
2021-01-28,51530,"Buena Vista City","Central Shenandoah","Local Health Departments",Moderna,2,13
2021-01-23,51095,"James City",Peninsula,"Local Health Departments",Moderna,1,70
2021-02-05,51089,Henry,"West Piedmont","Federal LTCF Program",Pfizer,1,1
2021-02-05,51083,Halifax,Southside,"Medical Practices",Moderna,2,1
2021-02-01,51089,Henry,"West Piedmont",Hospitals,Pfizer,2,4
2021-02-01,51159,"Richmond County","Three Rivers","Federal LTCF Program",Pfizer,2,1
2021-02-01,51640,Galax,"Mount Rogers",Pharmacies,Moderna,1,3
2021-01-20,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,2,13
2021-01-12,51670,Hopewell,Crater,"Medical Practices",Pfizer,1,2
2021-02-05,51730,Petersburg,Crater,"Other Community Health Providers",Moderna,1,1
2021-02-04,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,2,15
2021-01-08,51099,"King George",Rappahannock,"Other Community Health Providers",Moderna,1,9
2021-02-10,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,1,2
2021-01-07,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Moderna,1,8
2021-02-08,51041,Chesterfield,Chesterfield,Hospitals,Moderna,1,14
2021-01-22,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,1,4
2021-01-14,51133,Northumberland,"Three Rivers","Medical Practices",Pfizer,1,2
2021-02-05,51059,Fairfax,Fairfax,Pharmacies,Moderna,1,26
2020-12-28,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,1,10
2020-12-28,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,1,151
2021-01-11,51031,Campbell,"Central Virginia",Hospitals,Pfizer,2,19
2020-12-28,51029,Buckingham,Piedmont,Hospitals,Moderna,1,3
2021-01-12,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,2,1
2021-01-14,51700,"Newport News",Peninsula,Hospitals,Pfizer,1,103
2021-01-07,51063,Floyd,"New River",Hospitals,Pfizer,1,11
2021-02-04,51057,Essex,"Three Rivers","Medical Practices",Pfizer,1,14
2021-01-19,51171,Shenandoah,"Lord Fairfax",Hospitals,Moderna,1,1
2021-02-06,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,2,90
2021-01-17,51683,"Manassas City","Prince William","Federal LTCF Program",Pfizer,1,2
2021-02-11,51007,Amelia,Piedmont,"Other Community Health Providers",Moderna,2,4
2021-02-09,51153,"Prince William","Prince William",Pharmacies,Moderna,1,13
2021-01-25,51660,Harrisonburg,"Central Shenandoah",Hospitals,Moderna,1,1
2021-01-06,51007,Amelia,Piedmont,Pharmacies,Moderna,1,2
2021-02-12,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,2,7
2021-02-09,51161,"Roanoke County",Alleghany,"Local Health Departments",Moderna,1,13
2020-12-23,51105,Lee,Lenowisco,Hospitals,Pfizer,1,1
2021-01-21,51115,Mathews,"Three Rivers","Local Health Departments",Pfizer,1,1
2021-02-10,51131,Northampton,"Eastern Shore","Medical Practices",Moderna,1,40
2021-02-09,51089,Henry,"West Piedmont","Medical Practices",Pfizer,2,2
2021-02-09,51013,Arlington,Arlington,"Local Health Departments",Moderna,1,12
2021-01-19,51161,"Roanoke County",Alleghany,Hospitals,Moderna,2,2
2021-01-09,51113,Madison,"Rappahannock Rapidan","Local Health Departments",Moderna,1,1
2021-01-30,51735,Poquoson,Peninsula,"Medical Practices",Pfizer,2,3
2021-02-09,51810,"Virginia Beach","Virginia Beach","Medical Practices",Pfizer,1,12
2021-01-29,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,2,5
2021-02-04,51063,Floyd,"New River","Federal LTCF Program",Pfizer,1,6
2021-01-11,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,432
2021-02-01,51730,Petersburg,Crater,"Federal LTCF Program",Pfizer,1,19
2021-01-27,51750,Radford,"New River",Hospitals,Pfizer,1,13
2021-01-30,51133,Northumberland,"Three Rivers","Medical Practices",Moderna,1,66
2021-02-08,51085,Hanover,Chickahominy,"Medical Practices",Moderna,2,7
2021-02-04,51113,Madison,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,2
2021-02-09,51800,Suffolk,"Western Tidewater","Local Health Departments",Moderna,2,26
2021-02-03,51011,Appomattox,"Central Virginia","Other Community Health Providers",Pfizer,1,83
2021-01-08,51131,Northampton,"Eastern Shore","Other Community Health Providers",Moderna,1,1
2021-01-23,51127,"New Kent",Chickahominy,"Medical Practices",Pfizer,2,2
2020-12-23,51089,Henry,"West Piedmont",Hospitals,Moderna,1,4
2021-01-15,51510,Alexandria,Alexandria,"Other Community Health Providers",Pfizer,1,2
2021-01-19,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Moderna,1,13
2021-02-08,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,1,1
2021-01-24,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,1,19
2021-02-03,51153,"Prince William","Prince William",Hospitals,Pfizer,2,139
2021-02-11,"Out of State","Out of State","Out of State",Pharmacies,Moderna,1,27
2021-02-03,51185,Tazewell,"Cumberland Plateau","Local Health Departments",Moderna,2,2
2021-02-05,51197,Wythe,"Mount Rogers",Hospitals,Moderna,1,2
2021-02-13,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Moderna,2,2
2021-01-17,51145,Powhatan,Chesterfield,Pharmacies,Moderna,1,2
2021-02-04,51183,Sussex,Crater,"Local Health Departments",Moderna,1,4
2021-01-21,51683,"Manassas City","Prince William",Hospitals,Pfizer,1,16
2021-02-09,51179,Stafford,Rappahannock,"Other Community Health Providers",Moderna,2,2
2021-01-27,51167,Russell,"Cumberland Plateau","Other Community Health Providers",Pfizer,1,15
2021-02-09,51175,Southampton,"Western Tidewater","Local Health Departments",Moderna,1,29
2021-02-05,51670,Hopewell,Crater,"Medical Practices",Moderna,2,4
2021-02-01,51019,Bedford,"Central Virginia",Hospitals,Pfizer,1,10
2021-02-09,51077,Grayson,"Mount Rogers",Pharmacies,Moderna,1,7
2020-12-30,51061,Fauquier,"Rappahannock Rapidan","Medical Practices",Moderna,1,2
2021-01-09,51660,Harrisonburg,"Central Shenandoah",Hospitals,Pfizer,1,3
2021-01-29,51025,Brunswick,Southside,Hospitals,Pfizer,1,4
2021-02-10,51095,"James City",Peninsula,Hospitals,Pfizer,1,13
2021-01-27,51031,Campbell,"Central Virginia","Local Health Departments",Moderna,2,3
2021-01-17,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,1,163
2021-02-03,51139,Page,"Lord Fairfax","Medical Practices",Moderna,1,1
2021-01-20,51165,Rockingham,"Central Shenandoah",Pharmacies,Moderna,1,6
2021-01-17,51193,Westmoreland,"Three Rivers",Hospitals,Moderna,1,4
2021-02-04,51031,Campbell,"Central Virginia",Hospitals,Moderna,1,1
2021-01-18,51590,Danville,Pittsylvania-Danville,Hospitals,Moderna,1,1
2021-01-12,51700,"Newport News",Peninsula,"Medical Practices",Pfizer,2,19
2021-01-20,51195,Wise,Lenowisco,"Local Health Departments",Moderna,2,4
2021-01-06,51173,Smyth,"Mount Rogers",Hospitals,Pfizer,1,13
2021-01-28,51179,Stafford,Rappahannock,"Medical Practices",Pfizer,1,7
2021-02-01,51041,Chesterfield,Chesterfield,"Medical Practices",Moderna,1,3
2021-01-27,51137,Orange,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,5
2021-01-13,51041,Chesterfield,Chesterfield,Pharmacies,Moderna,1,99
2021-01-15,51131,Northampton,"Eastern Shore",Hospitals,Pfizer,1,16
2021-02-02,51197,Wythe,"Mount Rogers","Federal LTCF Program",Pfizer,1,6
2021-01-23,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,2,1
2021-01-19,51127,"New Kent",Chickahominy,Pharmacies,Moderna,1,2
2021-01-29,51009,Amherst,"Central Virginia","Other Community Health Providers",Pfizer,2,1
2021-02-03,51001,Accomack,"Eastern Shore","Local Health Departments",Moderna,1,2
2021-02-09,51810,"Virginia Beach","Virginia Beach","Federal LTCF Program",Pfizer,1,12
2020-12-21,51071,Giles,"New River",Hospitals,Pfizer,1,10
2021-01-29,51640,Galax,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
2021-01-19,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,1,1
2021-01-26,51093,"Isle of Wight","Western Tidewater",Hospitals,Pfizer,2,19
2021-01-28,51155,Pulaski,"New River",Hospitals,Pfizer,2,1
2021-01-14,51049,Cumberland,Piedmont,Hospitals,Moderna,1,5
2021-01-29,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,2,1
2021-01-07,51570,"Colonial Heights",Chesterfield,Hospitals,Pfizer,2,2
2020-12-30,51097,"King and Queen","Three Rivers","Local Health Departments",Moderna,1,1
2021-01-10,51059,Fairfax,Fairfax,"Other Community Health Providers",Moderna,1,1
2021-02-03,51175,Southampton,"Western Tidewater","Other Community Health Providers",Moderna,1,1
2021-01-27,51720,Norton,Lenowisco,"Federal LTCF Program",Pfizer,1,1
2021-01-01,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,1,1
2021-02-10,51011,Appomattox,"Central Virginia","Medical Practices",Pfizer,1,70
2021-01-27,51081,Greensville,Crater,"Other Community Health Providers",Moderna,1,78
2021-01-25,51740,Portsmouth,Portsmouth,"Local Health Departments",Moderna,1,64
2021-02-08,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,120
2021-01-29,51775,Salem,Alleghany,Hospitals,Pfizer,1,1
2021-01-15,51015,Augusta,"Central Shenandoah","Local Health Departments",Moderna,2,5
2021-02-01,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,2,6
2021-02-07,51059,Fairfax,Fairfax,"Other Community Health Providers",Pfizer,2,2
2021-01-22,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,2,1
2020-12-16,51013,Arlington,Arlington,Hospitals,Pfizer,1,31
2021-02-01,51165,Rockingham,"Central Shenandoah",Hospitals,Pfizer,1,1
2021-01-30,51107,Loudoun,Loudoun,"Other Community Health Providers",Moderna,2,3
2020-12-28,51065,Fluvanna,"Blue Ridge","Federal LTCF Program",Pfizer,1,20
2021-01-19,51119,Middlesex,"Three Rivers","Federal LTCF Program",Pfizer,1,3
2021-02-09,51085,Hanover,Chickahominy,Pharmacies,Moderna,2,2
2021-01-13,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,1,2
2021-01-16,51041,Chesterfield,Chesterfield,"Federal LTCF Program",Pfizer,1,66
2021-01-14,51153,"Prince William","Prince William",Hospitals,Moderna,1,40
2021-02-12,"Not Reported","Not Reported","Not Reported",Pharmacies,Moderna,2,31
2021-01-28,51183,Sussex,Crater,"Federal LTCF Program",Pfizer,2,7
2021-01-11,51085,Hanover,Chickahominy,"Medical Practices",Pfizer,1,1
2021-02-05,51025,Brunswick,Southside,"Medical Practices",Moderna,1,9
2021-02-02,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Pfizer,1,9
2021-02-02,51191,Washington,"Mount Rogers","Local Health Departments",Moderna,1,6
2021-01-18,51021,Bland,"Mount Rogers","Local Health Departments",Moderna,1,1
2021-01-07,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,57
2021-01-19,51103,Lancaster,"Three Rivers",Hospitals,Pfizer,2,1
2021-02-10,51735,Poquoson,Peninsula,"Federal LTCF Program",Pfizer,2,1
2021-02-03,51075,Goochland,Chickahominy,"Other Community Health Providers",Pfizer,2,3
2021-01-20,51061,Fauquier,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,2,4
2021-02-05,51171,Shenandoah,"Lord Fairfax",Hospitals,Moderna,2,107
2021-02-13,51153,"Prince William","Prince William","Local Health Departments",Moderna,1,1
2021-01-17,51810,"Virginia Beach","Virginia Beach","Other Community Health Providers",Pfizer,2,1
2021-01-15,51650,Hampton,Hampton,Hospitals,Pfizer,2,15
2021-01-16,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,2,65
2021-02-10,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,2,163
2021-01-27,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,1,7
2020-12-27,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,19
2021-02-06,51081,Greensville,Crater,"Local Health Departments",Moderna,1,46
2021-01-27,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,1,3
2020-12-29,51770,"Roanoke City",Roanoke,"Local Health Departments",Moderna,1,23
2021-01-19,51027,Buchanan,"Cumberland Plateau",Hospitals,Moderna,2,20
2021-01-09,51007,Amelia,Piedmont,"Medical Practices",Pfizer,1,1
2021-01-23,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,2,1
2021-02-01,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,1,1
2021-01-23,51107,Loudoun,Loudoun,"Local Health Departments",Pfizer,1,30
2021-02-01,51145,Powhatan,Chesterfield,"Medical Practices",Pfizer,1,1
2021-02-03,51079,Greene,"Blue Ridge",Hospitals,Pfizer,1,50
2021-01-19,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,33
2020-12-29,51165,Rockingham,"Central Shenandoah",Hospitals,Moderna,1,9
2021-01-04,51023,Botetourt,Alleghany,"Medical Practices",Pfizer,1,1
2020-12-30,51103,Lancaster,"Three Rivers",Hospitals,Moderna,1,20
2020-12-29,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,1,1
2020-12-31,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,1
2021-01-26,51199,York,Peninsula,"Other Community Health Providers",Pfizer,1,3
2021-01-14,51121,Montgomery,"New River","Local Health Departments",Moderna,1,717
2021-01-26,51193,Westmoreland,"Three Rivers","Federal LTCF Program",Pfizer,1,2
2021-02-11,51700,"Newport News",Peninsula,"Medical Practices",Moderna,2,3
2020-12-30,51027,Buchanan,"Cumberland Plateau",Hospitals,Pfizer,1,10
2021-01-23,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,1,2
2021-02-01,51510,Alexandria,Alexandria,"Medical Practices",Pfizer,2,1
2020-12-20,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,1,98
2021-01-29,51061,Fauquier,"Rappahannock Rapidan","Medical Practices",Pfizer,1,2
2021-01-22,51087,Henrico,Henrico,"Local Health Departments",Moderna,2,11
2021-02-12,51740,Portsmouth,Portsmouth,Hospitals,Moderna,2,1
2021-01-18,51650,Hampton,Hampton,"Medical Practices",Pfizer,1,17
2020-12-17,51165,Rockingham,"Central Shenandoah","Medical Practices",Pfizer,1,2
2020-12-21,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,1,18
2021-01-28,51650,Hampton,Hampton,Hospitals,Moderna,1,1
2021-01-11,51131,Northampton,"Eastern Shore","Federal LTCF Program",Pfizer,1,2
2021-01-16,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,1,134
2021-01-28,51145,Powhatan,Chesterfield,"Federal LTCF Program",Pfizer,2,2
2021-01-19,51089,Henry,"West Piedmont","Federal LTCF Program",Pfizer,2,1
2020-12-15,51810,"Virginia Beach","Virginia Beach",Hospitals,Pfizer,1,7
2021-01-21,51073,Gloucester,"Three Rivers","Local Health Departments",Pfizer,1,1
2021-01-23,51089,Henry,"West Piedmont","Medical Practices",Pfizer,1,1
2021-02-02,51087,Henrico,Henrico,Hospitals,Moderna,1,3
2020-12-24,51127,"New Kent",Chickahominy,Hospitals,Moderna,1,1
2021-01-25,51067,"Franklin County","West Piedmont","Federal LTCF Program",Pfizer,1,6
2021-01-21,51710,Norfolk,Norfolk,"Local Health Departments",Moderna,1,99
2021-01-12,51135,Nottoway,Piedmont,"Federal LTCF Program",Pfizer,1,1
2021-02-06,51095,"James City",Peninsula,"Local Health Departments",Moderna,1,22
2021-02-08,51075,Goochland,Chickahominy,"Local Health Departments",Moderna,2,1
2021-01-20,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,1,3
2021-02-09,51163,Rockbridge,"Central Shenandoah","Medical Practices",Moderna,1,1
2021-02-11,51009,Amherst,"Central Virginia","Medical Practices",Pfizer,1,46
2021-02-05,51550,Chesapeake,Chesapeake,"Local Health Departments",Pfizer,1,2
2021-01-17,51700,"Newport News",Peninsula,Hospitals,Moderna,1,2
2021-01-27,51029,Buckingham,Piedmont,"Other Community Health Providers",Moderna,2,1
2021-01-21,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Pfizer,2,9
2021-01-14,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,1
2021-01-26,51033,Caroline,Rappahannock,Hospitals,Moderna,2,7
2021-01-26,51023,Botetourt,Alleghany,"Other Community Health Providers",Moderna,1,3
2021-01-25,51141,Patrick,"West Piedmont","Other Community Health Providers",Pfizer,2,1
2021-02-12,51165,Rockingham,"Central Shenandoah","Federal LTCF Program",Pfizer,1,28
